event_id,date_utc,round_number,round_name,status,home_team_id,home_team_name,away_team_id,away_team_name,team_side,team_id,team_name,opponent_team_id,opponent_team_name,player_id,player_name,player_short_name,player_slug,sofascore_id,position,jersey_number,average_x,average_y,points_count,normalized_x,normalized_y,longitudinal_zone,lateral_lane,broad_side,source_url
15186720,2026-06-12T02:00:00+00:00,1,,finished,4735,South Korea,4714,Czechia,home,4735,South Korea,4714,Czechia,1002355,Lee Tae-seok,T. Lee,tae-seok-lee,ut5ett,M,17,50.619642857143,84.083928571429,56,50.619642857143,84.083928571429,middle_third,left_wide,left,https://www.sofascore.com/api/v1/event/15186720/average-positions
15186720,2026-06-12T02:00:00+00:00,1,,finished,4735,South Korea,4714,Czechia,home,4735,South Korea,4714,Czechia,881307,Seung Ho Paik,S. Paik,seung-ho-paik,igqk3e,M,8,50.678666666667,53.884,75,50.678666666667,53.884,middle_third,central_lane,central,https://www.sofascore.com/api/v1/event/15186720/average-positions
15186836,2026-06-12T19:00:00+00:00,1,,finished,4752,Canada,4479,Bosnia & Herzegovina,away,4479,Bosnia & Herzegovina,4752,Canada,1102791,Amar Dedić,A. Dedić,amar-dedic,6gkct2,D,17,34.879710144928,17.060869565217,69,34.879710144928,17.060869565217,middle_third,right_wide,right,https://www.sofascore.com/api/v1/event/15186836/average-positions
15186836,2026-06-12T19:00:00+00:00,1,,finished,4752,Canada,4479,Bosnia & Herzegovina,away,4479,Bosnia & Herzegovina,4752,Canada,831488,Nikola Katić,N. Katić,nikola-katic,8giu3w,D,25,32.530263157895,32.564473684211,76,32.530263157895,32.564473684211,defensive_third,right_half_space,right,https://www.sofascore.com/api/v1/event/15186836/average-positions
15186836,2026-06-12T19:00:00+00:00,1,,finished,4752,Canada,4479,Bosnia & Herzegovina,away,4479,Bosnia & Herzegovina,4752,Canada,142148,Sead Kolašinac,S. Kolašinac,sead-kolasinac,q2xfwp,D,23,34.311594202899,79.297101449275,69,34.311594202899,79.297101449275,middle_third,left_half_space,left,https://www.sofascore.com/api/v1/event/15186836/average-positions
15186836,2026-06-12T19:00:00+00:00,1,,finished,4752,Canada,4479,Bosnia & Herzegovina,away,4479,Bosnia & Herzegovina,4752,Canada,1118177,Tarik Muharemović,T. Muharemović,tarik-muharemovic,g8mdfv,D,80,30.39358974359,59.580769230769,78,30.39358974359,59.580769230769,defensive_third,central_lane,central,https://www.sofascore.com/api/v1/event/15186836/average-positions
15186836,2026-06-12T19:00:00+00:00,1,,finished,4752,Canada,4479,Bosnia & Herzegovina,away,4479,Bosnia & Herzegovina,4752,Canada,878081,Ermedin Demirović,E. Demirović,ermedin-demirovic,e.demirovic29,F,9,53.233333333333,52.249019607843,51,53.233333333333,52.249019607843,middle_third,central_lane,central,https://www.sofascore.com/api/v1/event/15186836/average-positions
15186836,2026-06-12T19:00:00+00:00,1,,finished,4752,Canada,4479,Bosnia & Herzegovina,away,4479,Bosnia & Herzegovina,4752,Canada,1136110,Esmir Bajraktarević,E. Bajraktarević,esmir-bajraktarevic,wrnsuy,F,19,44.444444444444,15.513333333333,45,44.444444444444,15.513333333333,middle_third,right_wide,right,https://www.sofascore.com/api/v1/event/15186836/average-positions
15186836,2026-06-12T19:00:00+00:00,1,,finished,4752,Canada,4479,Bosnia & Herzegovina,away,4479,Bosnia & Herzegovina,4752,Canada,927797,Jovo Lukić,J. Lukić,jovo-lukic,ceikxh,F,17,57.793333333333,55.228888888889,45,57.793333333333,55.228888888889,middle_third,central_lane,central,https://www.sofascore.com/api/v1/event/15186836/average-positions
15186836,2026-06-12T19:00:00+00:00,1,,finished,4752,Canada,4479,Bosnia & Herzegovina,away,4479,Bosnia & Herzegovina,4752,Canada,1100965,Samed Baždar,S. Baždar,samed-bazdar,zb45rf,F,14,66.246153846154,46.476923076923,26,66.246153846154,46.476923076923,middle_third,central_lane,central,https://www.sofascore.com/api/v1/event/15186836/average-positions
15186836,2026-06-12T19:00:00+00:00,1,,finished,4752,Canada,4479,Bosnia & Herzegovina,away,4479,Bosnia & Herzegovina,4752,Canada,325061,Nikola Vasilj,N. Vasilj,nikola-vasilj,z6tand,G,,9.768085106383,49.565957446809,47,9.768085106383,49.565957446809,defensive_third,central_lane,central,https://www.sofascore.com/api/v1/event/15186836/average-positions
15186836,2026-06-12T19:00:00+00:00,1,,finished,4752,Canada,4479,Bosnia & Herzegovina,away,4479,Bosnia & Herzegovina,4752,Canada,1129610,Amar Memić,A. Memić,amar-memic,cer6te,M,99,49.3,76.971875,32,49.3,76.971875,middle_third,left_half_space,left,https://www.sofascore.com/api/v1/event/15186836/average-positions
15186836,2026-06-12T19:00:00+00:00,1,,finished,4752,Canada,4479,Bosnia & Herzegovina,away,4479,Bosnia & Herzegovina,4752,Canada,988893,Armin Gigović,A. Gigović,armin-gigovic,kmvnrc,M,37,46.766666666667,30.086666666667,30,46.766666666667,30.086666666667,middle_third,right_half_space,right,https://www.sofascore.com/api/v1/event/15186836/average-positions
15186836,2026-06-12T19:00:00+00:00,1,,finished,4752,Canada,4479,Bosnia & Herzegovina,away,4479,Bosnia & Herzegovina,4752,Canada,1102659,Benjamin Tahirović,B. Tahirović,benjamin-tahirovic,jvxmby,M,8,45.776363636364,56.798181818182,55,45.776363636364,56.798181818182,middle_third,central_lane,central,https://www.sofascore.com/api/v1/event/15186836/average-positions
15186836,2026-06-12T19:00:00+00:00,1,,finished,4752,Canada,4479,Bosnia & Herzegovina,away,4479,Bosnia & Herzegovina,4752,Canada,844447,Dženis Burnić,D. Burnić,dzenis-burnic,hysprc,M,,70.46,74.16,5,70.46,74.16,attacking_third,left_half_space,left,https://www.sofascore.com/api/v1/event/15186836/average-positions
15186836,2026-06-12T19:00:00+00:00,1,,finished,4752,Canada,4479,Bosnia & Herzegovina,away,4479,Bosnia & Herzegovina,4752,Canada,1049701,Ivan Bašić,I. Bašić,ivan-basic,zb7ay6,M,8,46.184210526316,32.478947368421,38,46.184210526316,32.478947368421,middle_third,right_half_space,right,https://www.sofascore.com/api/v1/event/15186836/average-positions
15186836,2026-06-12T19:00:00+00:00,1,,finished,4752,Canada,4479,Bosnia & Herzegovina,away,4479,Bosnia & Herzegovina,4752,Canada,283833,Ivan Šunjić,I. Šunjić,ivan-sunjic,bcjgdq,M,26,44.26,42.135,20,44.26,42.135,middle_third,central_lane,central,https://www.sofascore.com/api/v1/event/15186836/average-positions
15186836,2026-06-12T19:00:00+00:00,1,,finished,4752,Canada,4479,Bosnia & Herzegovina,away,4479,Bosnia & Herzegovina,4752,Canada,1425366,Kerim Alajbegović,K. Alajbegović,kerim-alajbegovic,dqwxak,M,27,60.3,72.323076923077,13,60.3,72.323076923077,middle_third,left_half_space,left,https://www.sofascore.com/api/v1/event/15186836/average-positions
