player_id,player_name,position,national_team_name,matches_with_position_data,total_position_points,mean_points_per_match,median_points_per_match,weighted_mean_x,weighted_mean_y,unweighted_mean_x,unweighted_mean_y,median_x,median_y,weighted_x_std,weighted_y_std,spatial_spread,defensive_third_match_share,middle_third_match_share,attacking_third_match_share,right_wide_match_share,right_half_space_match_share,central_lane_match_share,left_half_space_match_share,left_wide_match_share,wide_lane_match_share,half_space_match_share,dominant_longitudinal_zone,dominant_lateral_lane,position_consistency_score,spatial_reliability
846061,Brandon Thomas-Asante,F,Ghana,1,16,16.0,16.0,69.8563,61.55,69.8563,61.55,69.8563,61.55,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,final_third,left_half_space,1.0,0.1956
1002489,Jayden Nelson,F,Canada,1,15,15.0,15.0,68.6933,40.46,68.6933,40.46,68.6933,40.46,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,final_third,central_lane,1.0,0.1878
229278,Ahmed Alaaeldin,F,Qatar,1,14,14.0,14.0,44.9714,38.3071,44.9714,38.3071,44.9714,38.3071,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,deeper_half,right_half_space,1.0,0.1799
825945,Simon Banza,F,DR Congo,1,14,14.0,14.0,66.0643,36.0643,66.0643,36.0643,66.0643,36.0643,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,final_third,right_half_space,1.0,0.1799
875136,Noa Lang,F,Netherlands,1,14,14.0,14.0,66.5214,86.1071,66.5214,86.1071,66.5214,86.1071,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,final_third,left_wide,1.0,0.1799
804770,Jordy Caicedo,F,Ecuador,1,14,14.0,14.0,79.1786,43.6071,79.1786,43.6071,79.1786,43.6071,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,high_attacking_zone,central_lane,1.0,0.1799
919198,Firas Chaouat,F,Tunisia,1,13,13.0,13.0,54.5923,44.7538,54.5923,44.7538,54.5923,44.7538,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,central_advanced,central_lane,1.0,0.172
1014281,Gue-sung Cho,F,South Korea,1,13,13.0,13.0,73.4462,48.9923,73.4462,48.9923,73.4462,48.9923,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,final_third,central_lane,1.0,0.172
1107591,Mohamed Amoura,F,Algeria,1,12,12.0,12.0,61.3333,54.0,61.3333,54.0,61.3333,54.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,central_advanced,central_lane,1.0,0.1642
930245,Evann Guessand,F,Côte d'Ivoire,1,12,12.0,12.0,61.5,48.8917,61.5,48.8917,61.5,48.8917,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,central_advanced,central_lane,1.0,0.1642
980623,Nick Woltemade,F,Germany,1,12,12.0,12.0,53.7167,38.9583,53.7167,38.9583,53.7167,38.9583,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,central_advanced,right_half_space,1.0,0.1642
828012,Derrick Etienne,F,Haiti,1,11,11.0,11.0,81.9091,76.7273,81.9091,76.7273,81.9091,76.7273,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,high_attacking_zone,left_half_space,1.0,0.1563
796023,Duckens Nazon,F,Haiti,1,10,10.0,10.0,64.76,57.73,64.76,57.73,64.76,57.73,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,central_advanced,central_lane,1.0,0.1485
925910,Shuto Machino,F,Japan,1,10,10.0,10.0,59.92,37.01,59.92,37.01,59.92,37.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,central_advanced,right_half_space,1.0,0.1485
797291,Unai Simón,G,Spain,7,394,56.29,59.0,11.9751,49.3947,12.0582,49.5873,11.586,48.5447,1.1088,2.6553,2.8775,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deep_goal_area,central_lane,0.2579,1.0
138530,Jordan Pickford,G,England,7,377,53.86,51.0,14.0554,51.161,14.4538,51.1638,15.3592,51.0265,2.2127,1.3464,2.5901,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deep_goal_area,central_lane,0.2785,1.0
556866,Gregor Kobel,G,Switzerland,6,350,58.33,58.5,9.9866,50.0206,10.0726,49.9332,9.3751,50.5708,1.4588,2.0569,2.5217,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deep_goal_area,central_lane,0.284,1.0
360938,Yassine Bounou,G,Morocco,6,295,49.17,53.0,10.0471,50.8149,10.1501,50.7878,10.4365,51.4235,1.6807,1.5116,2.2604,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deep_goal_area,central_lane,0.3067,1.0
191210,Mike Maignan,G,France,7,287,41.0,46.0,11.6794,48.2443,11.7177,47.7718,11.076,48.78,1.6848,2.115,2.704,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deep_goal_area,central_lane,0.27,1.0
70988,Thibaut Courtois,G,Belgium,6,286,47.67,46.5,10.2986,49.7381,10.2852,49.7217,10.584,50.2363,0.9317,2.7922,2.9435,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deep_goal_area,central_lane,0.2536,1.0
22209,Ørjan Nyland,G,Norway,5,273,54.6,59.0,10.1832,49.0099,10.2395,48.9608,10.5295,49.0885,1.6991,2.723,3.2096,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deep_goal_area,central_lane,0.2376,1.0
991709,Orlando Gill,G,Paraguay,5,255,51.0,45.0,9.7788,50.4169,9.5683,50.3012,9.1633,50.8867,0.8658,1.4376,1.6782,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deep_goal_area,central_lane,0.3734,1.0
125787,Camilo Vargas,G,Colombia,5,254,50.8,49.0,10.7181,50.1957,10.6581,50.2098,10.2233,50.6184,1.1661,1.089,1.5955,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deep_goal_area,central_lane,0.3853,1.0
158263,Emiliano Martínez,G,Argentina,7,274,39.14,37.0,11.7876,49.327,12.0626,49.6456,11.3378,48.4231,1.5405,1.8309,2.3928,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deep_goal_area,central_lane,0.2947,0.9812
1048378,Mostafa Shobeir,G,Egypt,5,235,47.0,47.0,8.7574,49.4962,8.8571,49.4152,8.9836,49.1487,1.456,0.9894,1.7604,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deep_goal_area,central_lane,0.3623,0.976
990408,Raúl Rangel,G,Mexico,5,233,46.6,48.0,10.0476,48.2966,10.2193,48.123,9.5654,48.3423,1.8631,1.6608,2.4959,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deep_goal_area,central_lane,0.286,0.9728
539792,Ronwen Williams,G,South Africa,4,287,71.75,70.0,12.4847,49.7017,12.1559,49.2875,11.9066,49.7071,2.0252,2.6949,3.371,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deep_goal_area,central_lane,0.2288,0.93
307436,Vozinha,G,Cabo Verde,4,255,63.75,61.5,9.0859,48.0631,9.3051,48.084,9.4687,47.94,1.2385,0.903,1.5328,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deep_goal_area,central_lane,0.3948,0.93
843115,Diogo Costa,G,Portugal,5,206,41.2,40.0,8.7854,50.5718,8.6167,50.4234,8.7831,50.4556,2.291,0.6559,2.3831,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deep_goal_area,central_lane,0.2956,0.9296
243609,Alisson,G,Brazil,5,192,38.4,38.0,11.5536,47.8865,11.7442,47.7278,12.4781,48.1106,2.0268,2.3256,3.0849,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deep_goal_area,central_lane,0.2448,0.8947
155736,Maxime Crépeau,G,Canada,5,187,37.4,39.0,16.1529,51.9374,16.7545,51.8923,15.2238,51.6941,3.1582,1.5445,3.5156,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deep_goal_area,central_lane,0.2215,0.893
325061,Nikola Vasilj,G,Bosnia & Herzegovina,4,216,54.0,54.0,11.9407,49.9537,11.8813,50.0312,12.3774,49.725,1.174,0.8173,1.4305,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deep_goal_area,central_lane,0.4114,0.8756
599192,Lionel Mpasi Nzau,G,DR Congo,4,195,48.75,48.0,9.921,49.6262,10.0864,49.5514,10.0256,50.009,1.2121,1.52,1.9442,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deep_goal_area,central_lane,0.3397,0.842
8959,Manuel Neuer,G,Germany,4,192,48.0,47.5,14.2234,49.8307,13.8358,49.6599,13.3527,49.5754,1.4914,1.421,2.06,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deep_goal_area,central_lane,0.3268,0.8372
282073,Alexander Schlager,G,Austria,4,188,47.0,43.5,10.9197,50.9138,11.4366,50.8021,12.3107,49.9609,2.9041,2.3062,3.7084,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deep_goal_area,central_lane,0.2124,0.8308
190419,Dominik Livaković,G,Croatia,4,186,46.5,44.5,8.7183,50.2199,8.8001,50.4674,8.8027,51.0751,0.774,1.7555,1.9185,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deep_goal_area,central_lane,0.3426,0.8276
994363,Bart Verbruggen,G,Netherlands,4,183,45.75,46.5,10.5667,48.6902,10.7271,48.9119,10.5804,48.2416,1.3727,3.4776,3.7387,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deep_goal_area,central_lane,0.211,0.8228
1177240,Patrick Beach,G,Australia,4,182,45.5,43.0,7.7445,48.8769,8.2136,48.876,8.3523,49.0868,1.5346,0.5907,1.6444,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deep_goal_area,central_lane,0.3782,0.8212
905351,Zion Suzuki,G,Japan,4,175,43.75,41.0,8.9977,49.5063,9.2432,49.0297,9.3167,48.6517,0.9098,1.818,2.033,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deep_goal_area,central_lane,0.3297,0.81
877977,Yahia Fofana,G,Côte d'Ivoire,4,164,41.0,38.0,9.7293,48.6933,10.0221,49.753,9.5701,48.8487,0.831,2.8454,2.9643,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deep_goal_area,central_lane,0.2523,0.7799
235686,Kim Seung-gyu,G,South Korea,3,175,58.33,55.0,11.0886,47.868,10.9954,48.0167,10.4982,48.1582,0.9051,1.5004,1.7523,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deep_goal_area,central_lane,0.3633,0.74
973436,Matthew Freese,G,USA,4,144,36.0,35.5,9.6382,50.5771,9.6504,50.4754,9.5848,50.355,0.8122,1.1973,1.4468,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deep_goal_area,central_lane,0.4087,0.7323
227946,Angus Gunn,G,Scotland,3,170,56.67,55.0,9.7253,49.7665,9.8512,49.6499,9.5073,49.0857,1.0758,1.1066,1.5433,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deep_goal_area,central_lane,0.3932,0.732
588618,Hernán Galíndez,G,Ecuador,4,144,36.0,33.0,10.1181,49.384,10.2911,49.2926,10.3634,49.3194,1.1065,0.7628,1.3439,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deep_goal_area,central_lane,0.4266,0.7167
197904,Max Crocombe,G,New Zealand,3,157,52.33,53.0,9.7682,50.6306,9.7522,50.6437,9.4481,51.042,0.9125,0.614,1.0999,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deep_goal_area,central_lane,0.4762,0.7112
791374,Alireza Beiranvand,G,Iran,3,149,49.67,49.0,9.3248,47.3195,9.3068,47.6463,9.0161,47.0816,0.6141,1.6411,1.7522,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deep_goal_area,central_lane,0.3633,0.6984
1012458,Mahmud Abunada,G,Qatar,3,148,49.33,51.0,8.0426,50.2966,8.1689,50.3809,7.7644,50.9831,0.7902,1.3702,1.5817,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deep_goal_area,central_lane,0.3873,0.6968
37224,Johny Placide,G,Haiti,3,146,48.67,45.0,11.7932,47.6027,11.9516,47.5304,12.7489,48.0465,1.2096,1.0003,1.5696,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deep_goal_area,central_lane,0.3892,0.6936
40859,Eloy Room,G,Curaçao,3,146,48.67,53.0,7.3445,47.0671,8.1484,46.9808,7.2396,46.5634,1.545,0.744,1.7148,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deep_goal_area,central_lane,0.3684,0.6936
886041,Orlando Mosquera,G,Panama,3,144,48.0,40.0,10.5132,46.1854,10.8661,46.3334,10.6103,45.4108,1.8015,1.7865,2.5371,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deep_goal_area,central_lane,0.2827,0.6904
927366,Matěj Kovář,G,Czechia,3,141,47.0,52.0,9.8936,48.1865,9.7939,48.2762,9.0654,48.4365,1.1998,0.7476,1.4137,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deep_goal_area,central_lane,0.4143,0.6856
791416,Mohammed Al-Owais,G,Saudi Arabia,3,140,46.67,51.0,7.3443,49.3821,7.3805,49.1586,7.575,49.5471,0.8549,1.3302,1.5813,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deep_goal_area,central_lane,0.3874,0.684
754330,Uğurcan Çakır,G,Türkiye,3,134,44.67,41.0,15.4761,49.7358,15.9838,50.0564,15.2306,49.4171,4.1065,1.8083,4.487,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deep_goal_area,central_lane,0.1822,0.6744
802133,Luca Zidane,G,Algeria,3,132,44.0,44.0,13.9621,48.9871,13.9262,48.9923,14.7822,49.0,2.8671,0.2791,2.8807,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deep_goal_area,central_lane,0.2577,0.6712
580226,Mory Diaw,G,Senegal,3,128,42.67,35.0,11.3359,50.2164,11.2326,50.6311,10.9359,49.5,0.9681,2.038,2.2562,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deep_goal_area,central_lane,0.3071,0.6336
28381,Fernando Muslera,G,Uruguay,3,107,35.67,40.0,12.0935,50.9252,11.6289,50.9063,11.25,50.7318,1.8075,0.294,1.8312,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deep_goal_area,central_lane,0.3532,0.6312
828294,Yazeed Abu Laila,G,Jordan,3,110,36.67,37.0,9.6945,47.0482,9.8476,46.5558,9.9811,47.7667,0.6038,2.1559,2.2389,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deep_goal_area,central_lane,0.3087,0.6173
978728,Jacob Widell Zetterström,G,Sweden,2,118,59.0,59.0,11.1093,48.6771,11.0643,48.6753,11.0643,48.6753,2.6553,0.108,2.6575,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deep_goal_area,central_lane,0.2734,0.5788
1457083,Benjamin Asare,G,Ghana,3,92,30.67,33.0,9.4054,48.3902,9.1368,48.4137,10.0424,47.9375,1.6132,2.9858,3.3937,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deep_goal_area,central_lane,0.2276,0.5635
845074,Edouard Mendy,G,Senegal,2,95,47.5,47.5,10.38,53.4526,10.5779,53.3336,10.5779,53.3336,0.5733,0.3449,0.669,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deep_goal_area,central_lane,0.5992,0.542
888896,Ahmed Basil,G,Iraq,2,91,45.5,45.5,7.6824,50.1681,7.8893,49.4393,7.8893,49.4393,0.571,2.0114,2.0909,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deep_goal_area,central_lane,0.3235,0.5356
22596,Kristoffer Nordfeldt,G,Sweden,2,85,42.5,42.5,10.0376,46.4612,10.1532,46.3589,10.1532,46.3589,1.9609,1.7359,2.6189,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deep_goal_area,central_lane,0.2763,0.526
1000465,Abduvokhid Nematov,G,Uzbekistan,2,84,42.0,42.0,10.7321,49.4321,10.709,49.3826,10.709,49.3826,0.9697,2.0796,2.2946,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deep_goal_area,central_lane,0.3035,0.5244
1198374,Aymen Dahmen,G,Tunisia,2,79,39.5,39.5,8.4633,48.3443,8.6508,48.7411,8.6508,48.7411,1.3332,2.8223,3.1213,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deep_goal_area,central_lane,0.2426,0.5133
196454,Jalal Hassan,G,Iraq,2,78,39.0,39.0,6.4295,49.4513,6.0592,48.7674,6.0592,48.7674,1.2595,2.3261,2.6452,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deep_goal_area,central_lane,0.2743,0.5085
791092,Lawrence Ati Zigi,G,Ghana,2,76,38.0,38.0,7.9171,49.5447,7.9417,49.4867,7.9417,49.4867,0.062,0.1465,0.159,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deep_goal_area,central_lane,0.8628,0.4991
833943,Matt Turner,G,USA,1,48,48.0,48.0,9.3292,45.8875,9.3292,45.8875,9.3292,45.8875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deep_goal_area,central_lane,1.0,0.3968
791592,Utkir Yusupov,G,Uzbekistan,1,47,47.0,47.0,9.8936,50.2532,9.8936,50.2532,9.8936,50.2532,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deep_goal_area,central_lane,1.0,0.3952
798176,Egil Selvik,G,Norway,1,47,47.0,47.0,7.783,49.634,7.783,49.634,7.783,49.634,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deep_goal_area,central_lane,1.0,0.3952
2018130,Abdelmouhib Chamakh,G,Tunisia,1,35,35.0,35.0,7.8257,52.0943,7.8257,52.0943,7.8257,52.0943,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deep_goal_area,central_lane,1.0,0.3448
1007589,Oussama Benbot,G,Algeria,1,34,34.0,34.0,9.4235,52.4529,9.4235,52.4529,9.4235,52.4529,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deep_goal_area,central_lane,1.0,0.3369
581060,Sergio Rochet,G,Uruguay,1,28,28.0,28.0,12.4643,46.5107,12.4643,46.5107,12.4643,46.5107,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deep_goal_area,central_lane,1.0,0.2898
964753,Senne Lammens,G,Belgium,1,19,19.0,19.0,7.0789,51.0632,7.0789,51.0632,7.0789,51.0632,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deep_goal_area,central_lane,1.0,0.2191
827606,Rodri,M,Spain,7,865,123.57,122.0,50.4947,51.189,49.9227,50.9875,48.5877,48.85,6.7331,4.1287,7.8981,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,central_advanced,central_lane,0.1124,1.0
994546,Elliot Anderson,M,England,7,679,97.0,108.0,48.6697,49.9233,47.6335,50.3462,49.178,49.5457,5.1837,4.9488,7.1667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deeper_half,central_lane,0.1224,1.0
974505,Enzo Fernández,M,Argentina,6,636,106.0,103.0,54.8437,59.1987,54.5475,58.5268,55.7844,66.4342,5.3406,11.6783,12.8415,0.0,1.0,0.0,0.0,0.1777,0.1211,0.7013,0.0,0.0,0.8789,central_advanced,central_lane,0.0722,1.0
117777,Granit Xhaka,M,Switzerland,6,628,104.67,105.0,49.4307,57.4659,49.3439,57.2049,48.503,59.5216,4.4656,6.2264,7.6622,0.0,1.0,0.0,0.0,0.0,0.5255,0.4745,0.0,0.0,0.4745,deeper_half,central_lane,0.1154,1.0
255389,Leandro Paredes,M,Argentina,6,613,102.17,112.5,49.0881,48.7558,48.2382,46.9706,47.7463,48.6764,1.6901,2.8177,3.2857,0.0,1.0,0.0,0.0,0.0196,0.9804,0.0,0.0,0.0,0.0196,deeper_half,central_lane,0.2333,1.0
1128530,Neil El Aynaoui,M,Morocco,6,609,101.5,85.5,44.3585,48.5706,43.9235,47.5101,45.2808,48.423,5.4736,5.8746,8.0294,0.0,1.0,0.0,0.0,0.1248,0.8752,0.0,0.0,0.0,0.1248,deeper_half,central_lane,0.1107,1.0
895324,Alexis Mac Allister,M,Argentina,7,580,82.86,90.0,52.324,45.4043,52.7166,46.0927,52.7217,45.3913,5.7584,6.8478,8.9472,0.0,1.0,0.0,0.0,0.2586,0.7414,0.0,0.0,0.0,0.2586,central_advanced,central_lane,0.1005,1.0
978838,Michael Olise,M,France,7,572,81.71,84.0,61.6601,42.4309,61.6734,42.666,61.0762,42.5952,3.645,4.5787,5.8524,0.0,0.8811,0.1189,0.0,0.3199,0.6801,0.0,0.0,0.0,0.3199,central_advanced,central_lane,0.1459,1.0
992587,Pedri,M,Spain,7,566,80.86,80.0,61.0004,56.1087,59.0925,56.1686,56.7505,56.9849,7.4025,4.0643,8.4448,0.0,0.7473,0.2527,0.0,0.0,0.7332,0.2668,0.0,0.0,0.2668,central_advanced,central_lane,0.1059,1.0
793167,Sander Berge,M,Norway,5,541,108.2,108.0,46.8536,47.0174,46.8137,46.5408,47.1423,47.5491,1.6229,2.0888,2.6452,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deeper_half,central_lane,0.2743,1.0
547410,Martin Ødegaard,M,Norway,5,484,96.8,100.0,57.195,33.9388,57.1286,33.5545,57.051,33.1297,2.419,1.7997,3.015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,central_advanced,right_half_space,0.2491,1.0
1013699,Marwan Attia,M,Egypt,5,483,96.6,80.0,46.0085,53.8331,45.5444,53.5989,45.4909,55.8398,4.112,6.4776,7.6726,0.0,1.0,0.0,0.0,0.0,0.8696,0.1304,0.0,0.0,0.1304,deeper_half,central_lane,0.1153,1.0
902029,Vitinha,M,Portugal,5,474,94.8,96.0,48.5989,54.1097,48.5274,54.1319,48.2787,54.2948,1.7146,3.6634,4.0448,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deeper_half,central_lane,0.1982,1.0
115516,Remo Freuler,M,Switzerland,6,469,78.17,77.5,50.797,46.6983,50.8059,47.1224,50.2389,44.2944,7.9029,8.0048,11.2487,0.0,1.0,0.0,0.0,0.0,0.8593,0.1407,0.0,0.0,0.1407,central_advanced,central_lane,0.0816,1.0
250737,Adrien Rabiot,M,France,6,453,75.5,77.0,53.1499,61.5181,52.5392,61.1867,52.6536,58.813,3.5781,4.4384,5.7011,0.0,1.0,0.0,0.0,0.0,0.6291,0.3709,0.0,0.0,0.3709,central_advanced,left_half_space,0.1492,1.0
1402912,Lamine Yamal,M,Spain,7,444,63.43,57.0,69.991,20.1604,70.2891,19.6235,71.2455,19.2364,5.5484,3.2115,6.4107,0.0,0.4302,0.5698,0.518,0.482,0.0,0.0,0.0,0.518,0.482,final_third,right_half_space,0.1349,1.0
991011,Jude Bellingham,M,England,7,432,61.71,63.0,56.0021,53.1475,55.7965,52.7162,54.8847,54.7925,5.9868,10.3512,11.9578,0.0,1.0,0.0,0.0,0.1088,0.7662,0.125,0.0,0.0,0.2338,central_advanced,central_lane,0.0772,1.0
991421,Azzedine Ounahi,M,Morocco,6,428,71.33,81.0,54.0343,44.6332,55.3803,46.7398,55.3726,45.305,4.4065,7.5719,8.7608,0.0,1.0,0.0,0.0,0.6098,0.3902,0.0,0.0,0.0,0.6098,central_advanced,central_lane,0.1025,1.0
886223,Stephen Eustaquio,M,Canada,5,414,82.8,80.0,62.0708,57.1679,61.2621,56.5125,60.6128,55.9077,5.2441,6.7903,8.5795,0.0,0.7174,0.2826,0.0,0.0,0.8068,0.1932,0.0,0.0,0.1932,central_advanced,central_lane,0.1044,1.0
1174889,Gustavo Puerta,M,Colombia,5,414,82.8,86.0,52.4389,50.8157,52.5091,49.8809,52.2726,52.8468,3.1331,10.0026,10.4818,0.0,1.0,0.0,0.0,0.1643,0.6063,0.2295,0.0,0.0,0.3937,central_advanced,central_lane,0.0871,1.0
331737,Youri Tielemans,M,Belgium,5,405,81.0,75.0,52.643,44.0343,52.5713,44.3986,53.7422,45.6889,4.4682,4.415,6.2815,0.0,1.0,0.0,0.0,0.4543,0.5457,0.0,0.0,0.0,0.4543,central_advanced,central_lane,0.1373,1.0
249399,Rodrigo De Paul,M,Argentina,6,396,66.0,67.0,52.3215,23.2056,52.4846,23.0685,52.9408,22.876,4.6504,2.0522,5.0831,0.0,1.0,0.0,0.1591,0.8409,0.0,0.0,0.0,0.1591,0.8409,central_advanced,right_half_space,0.1644,1.0
288205,Bruno Fernandes,M,Portugal,5,395,79.0,77.0,59.5995,60.8929,59.9786,60.8089,58.455,60.7767,3.4849,3.2804,4.786,0.0,1.0,0.0,0.0,0.0,0.3924,0.6076,0.0,0.0,0.6076,central_advanced,left_half_space,0.1728,1.0
355796,Jefferson Lerma,M,Colombia,5,390,78.0,84.0,48.0354,47.5941,48.1034,47.4231,46.2202,46.644,2.8942,5.6206,6.322,0.0,1.0,0.0,0.0,0.2179,0.7821,0.0,0.0,0.0,0.2179,deeper_half,central_lane,0.1366,1.0
1126569,Bilal El Khannouss,M,Morocco,6,376,62.67,56.5,56.0513,68.0516,54.6331,67.317,52.6315,69.8412,4.6616,7.8723,9.1489,0.0,1.0,0.0,0.0,0.0,0.1117,0.8883,0.0,0.0,0.8883,central_advanced,left_half_space,0.0985,1.0
974087,Manu Koné,M,France,5,372,74.4,74.0,54.5602,51.3589,53.4396,51.5733,54.5432,57.8514,3.9171,8.795,9.6278,0.0,1.0,0.0,0.0,0.1559,0.8441,0.0,0.0,0.0,0.1559,central_advanced,central_lane,0.0941,1.0
1564180,Ayyoub Bouaddi,M,Morocco,5,369,73.8,80.0,43.2138,40.5127,42.2597,39.9721,43.8687,39.9637,5.2909,2.9825,6.0737,0.1518,0.8482,0.0,0.0,0.5257,0.4743,0.0,0.0,0.0,0.5257,deeper_half,central_lane,0.1414,1.0
