event_id,start_time_utc,start_time_istanbul,round_number,round_name,match_status,home_team_name,away_team_name,home_score,away_score,side,national_team_id,national_team_name,opponent_team_id,opponent_team_name,club_team_id_snapshot,formation,lineup_confirmed,player_id,player_name,player_short_name,player_slug,player_sofascore_id,player_primary_position,lineup_position,shirt_number,jersey_number,is_starter,is_substitute,appearance_type,captain,height_cm,country_alpha3,country_name,date_of_birth_timestamp,date_of_birth_utc,market_value,market_value_currency,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_ratingVersions_original,stat_ratingVersions_alternative,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_statisticsType_sportSlug,stat_statisticsType_statisticsType,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_expectedGoals,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_keyPass,stat_shotValueNormalized,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,stat_aerialLost,stat_duelLost,stat_wasFouled,stat_fouls,stat_totalTackle,stat_unsuccessfulTouch,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_dispossessed,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_wonTackle,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_errorLeadToAShot,stat_errorLeadToAGoal,stat_bigChanceMissed,stat_lastManTackle,stat_clearanceOffLine,stat_ownGoals,stat_penaltyConceded,stat_penaltyFaced,stat_penaltyWon,stat_crossNotClaimed,stat_penaltyMiss,stat_penaltySave,stat_penaltyShootoutSave,stat_penaltyShootoutGoal,stat_penaltyShootoutMiss
15186771,2026-06-26T19:00:00+00:00,2026-06-26T22:00:00+03:00,3,,finished,Senegal,Iraq,5.0,0.0,home,4739,Senegal,4767,Iraq,33,4-3-3,True,1002711,Pape Matar Sarr,P. Sarr,pape-matar-sarr,pape,M,M,17,17,False,True,unused_substitute,False,185.0,SEN,Senegal,1031961600,2002-09-14T00:00:00+00:00,28000000.0,EUR,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,football,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186771,2026-06-26T19:00:00+00:00,2026-06-26T22:00:00+03:00,3,,finished,Senegal,Iraq,5.0,0.0,home,4739,Senegal,4767,Iraq,1237951,4-3-3,True,2427970,Bara Sapoko Ndiaye,B. S. Ndiaye,bara-sapoko-ndiaye,r3y44y,M,M,22,22,False,True,unused_substitute,False,180.0,SEN,Senegal,1199059200,2007-12-31T00:00:00+00:00,3700000.0,EUR,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,football,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186771,2026-06-26T19:00:00+00:00,2026-06-26T22:00:00+03:00,3,,finished,Senegal,Iraq,5.0,0.0,home,4739,Senegal,4767,Iraq,1661,4-3-3,True,1120615,Antoine Mendy,A. Mendy,antoine-mendy,6gkdia,D,D,24,24,False,True,unused_substitute,False,186.0,SEN,Senegal,1085529600,2004-05-26T00:00:00+00:00,9700000.0,EUR,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,football,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186771,2026-06-26T19:00:00+00:00,2026-06-26T22:00:00+03:00,3,,finished,Senegal,Iraq,5.0,0.0,home,4739,Senegal,4767,Iraq,37,4-3-3,True,1471764,El Hadji Malick Diouf,E. H. M. Diouf,diouf-el-hadji-malick,g8bxzs,D,D,25,25,False,True,unused_substitute,False,183.0,SEN,Senegal,1104192000,2004-12-28T00:00:00+00:00,29000000.0,EUR,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,football,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186771,2026-06-26T19:00:00+00:00,2026-06-26T22:00:00+03:00,3,,finished,Senegal,Iraq,5.0,0.0,home,4739,Senegal,4767,Iraq,2819,4-3-3,True,879694,Pape Gueye,P. Gueye,pape-gueye,p.gueye24,M,M,26,26,False,True,used_substitute,False,187.0,SEN,Senegal,917136000,1999-01-24T00:00:00+00:00,39000000.0,EUR,48.0,43.0,5.0,2.0,1.0,5.0,6.0,38.0,42.0,4.0,,33.0,61.0,9.9,6.0,0.0847439,143.47341749048,20.0,82.219113803377,0.0,,9.9,9.3,6.0,,0.49,0.33,-0.01,,football,player,,,1.0,3.0,1.0,2.0,1.0,0.3308,27.74,4.05,5.0,3.0,0.86,0.51,0.15,0.05,1.0,4.0,1.0,1.0,1.0,1.0,,,,2.0,,,2.0,,,3.0,,2.0,1.3745,,,,,,,,,,,,,,,,,,,,,,
15186803,2026-06-27T00:00:00+00:00,2026-06-27T03:00:00+03:00,3,,finished,Cabo Verde,Saudi Arabia,0.0,0.0,away,4834,Saudi Arabia,4753,Cabo Verde,23400,4-4-2,True,881831,Abdulelah Al-Amri,A. Al-Amri,abdulelah-al-amri,6yzdwh,D,D,4,4,True,False,starter,False,185.0,SAU,Saudi Arabia,853286400,1997-01-15T00:00:00+00:00,1500000.0,EUR,52.0,44.0,12.0,5.0,0.0,27.0,30.0,17.0,22.0,5.0,,90.0,61.0,7.7,9.0,0.215031,322.35043251979,33.0,215.74120606063,2.0,,7.7,7.5,1.0,,0.46,0.15,0.42,,football,player,1.0,1.0,2.0,4.0,1.0,2.0,1.0,0.0134,31.92,9.26,14.0,1.0,0.02,1.06,0.43,0.21,4.0,4.0,,,2.0,1.0,25.338546647341,56.422165715842,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
15186803,2026-06-27T00:00:00+00:00,2026-06-27T03:00:00+03:00,3,,finished,Cabo Verde,Saudi Arabia,0.0,0.0,away,4834,Saudi Arabia,4753,Cabo Verde,21895,4-4-2,True,881837,Hassan Tambakti,H. Altambakti,hassan-altambakti,w849zk,D,D,5,5,True,False,starter,False,182.0,SAU,Saudi Arabia,918518400,1999-02-09T00:00:00+00:00,1900000.0,EUR,20.0,18.0,2.0,,0.0,13.0,13.0,5.0,7.0,1.0,,33.0,23.0,6.9,2.0,0.00157527,79.74446667257,9.0,36.979604117885,0.0,,6.9,6.7,0.0,,0.06,0.03,0.21,,football,player,,,,1.0,,1.0,1.0,,29.31,2.8,1.0,,,0.28,0.08,0.03,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186803,2026-06-27T00:00:00+00:00,2026-06-27T03:00:00+03:00,3,,finished,Cabo Verde,Saudi Arabia,0.0,0.0,away,4834,Saudi Arabia,4753,Cabo Verde,21895,4-4-2,True,872607,Nasser Al-Dawsari,N. Al-Dawsari,nasser-al-dawsari,h6vgfc,M,M,6,6,True,False,starter,False,178.0,SAU,Saudi Arabia,914025600,1998-12-19T00:00:00+00:00,875000.0,EUR,57.0,49.0,3.0,,0.0,29.0,31.0,20.0,26.0,4.0,,90.0,75.0,6.9,11.0,0.0102283,240.52153002415,23.0,63.554224339031,1.0,,6.9,7.1,1.0,,-0.06,0.22,0.29,,football,player,1.0,,,5.0,,2.0,2.0,0.0299,30.98,11.99,13.0,,-0.04,2.6,0.72,0.21,,4.0,1.0,4.0,2.0,2.0,13.126728210523,13.276564653554,,1.0,,1.0,,2.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
15186803,2026-06-27T00:00:00+00:00,2026-06-27T03:00:00+03:00,3,,finished,Cabo Verde,Saudi Arabia,0.0,0.0,away,4834,Saudi Arabia,4753,Cabo Verde,34469,4-4-2,True,893307,Firas Al-Buraikan,F. Al-Buraikan,firas-al-buraikan,igibxe,F,F,9,9,True,False,starter,False,181.0,SAU,Saudi Arabia,958262400,2000-05-14T00:00:00+00:00,3300000.0,EUR,15.0,9.0,,,0.0,4.0,4.0,5.0,11.0,2.0,,90.0,22.0,6.1,9.0,0.108099,39.944861042291,6.0,3.7748466436832,0.0,,6.1,6.7,0.0,,-0.34,0.27,-0.05,,football,player,,,1.0,3.0,,1.0,,,31.67,10.24,15.0,2.0,,1.42,0.53,0.2,3.0,6.0,1.0,1.0,1.0,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186803,2026-06-27T00:00:00+00:00,2026-06-27T03:00:00+03:00,3,,finished,Cabo Verde,Saudi Arabia,0.0,0.0,away,4834,Saudi Arabia,4753,Cabo Verde,21895,4-4-2,True,160893,Salem Al-Dawsari,S. Al-Dawsari,salem-al-dawsari,29salem,M,M,10,10,True,False,starter,True,171.0,SAU,Saudi Arabia,682560000,1991-08-19T00:00:00+00:00,1200000.0,EUR,18.0,12.0,1.0,,0.0,3.0,3.0,9.0,15.0,4.0,,66.0,35.0,6.3,13.0,0.00683435,76.122274530152,8.0,25.580402369096,2.0,,6.3,6.5,1.0,,-0.15,-0.43,-0.09,,football,player,1.0,,,5.0,,,1.0,0.0462,32.42,6.96,9.0,,-0.04,1.04,0.34,0.18,1.0,8.0,1.0,2.0,2.0,3.0,19.107120671552,37.606082216175,1.0,1.0,,,2.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
15186803,2026-06-27T00:00:00+00:00,2026-06-27T03:00:00+03:00,3,,finished,Cabo Verde,Saudi Arabia,0.0,0.0,away,4834,Saudi Arabia,4753,Cabo Verde,1648,4-4-2,True,966849,Saud Abdulhamid,S. Abdulhamid,saud-abdulhamid,s.abdulhamed66,M,D,12,12,True,False,starter,False,178.0,SAU,Saudi Arabia,932256000,1999-07-18T00:00:00+00:00,8400000.0,EUR,34.0,24.0,4.0,2.0,0.0,12.0,15.0,12.0,19.0,5.0,,90.0,61.0,7.1,16.0,0.0290405,56.153818505054,8.0,18.596016381755,0.0,,7.1,7.5,1.0,,-0.08,0.07,0.26,,football,player,3.0,1.0,2.0,8.0,,5.0,1.0,0.0066,32.49,9.83,22.0,1.0,0.0,1.23,0.43,0.33,,4.0,1.0,2.0,4.0,2.0,,,,1.0,,4.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
15186803,2026-06-27T00:00:00+00:00,2026-06-27T03:00:00+03:00,3,,finished,Cabo Verde,Saudi Arabia,0.0,0.0,away,4834,Saudi Arabia,4753,Cabo Verde,23400,4-4-2,True,986400,Nawaf Boushal,N. Boushal,nawaf-boushal,8jrmd5,D,D,13,13,True,False,starter,False,178.0,SAU,Saudi Arabia,937440000,1999-09-16T00:00:00+00:00,1500000.0,EUR,36.0,25.0,5.0,1.0,0.0,16.0,21.0,9.0,15.0,2.0,,82.0,57.0,6.6,15.0,0.0182903,64.439323662423,10.0,17.982819833403,0.0,,6.6,6.9,0.0,,0.05,0.02,-0.09,,football,player,,,,1.0,,6.0,2.0,,31.33,7.92,13.0,,,0.85,0.34,0.18,1.0,3.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186803,2026-06-27T00:00:00+00:00,2026-06-27T03:00:00+03:00,3,,finished,Cabo Verde,Saudi Arabia,0.0,0.0,away,4834,Saudi Arabia,4753,Cabo Verde,23400,4-4-2,True,867179,Abdullah Al-Khaibari,A. Al-Khaibari,abdullah-alkhaibari,vmxp2s,M,M,15,15,True,False,starter,False,178.0,SAU,Saudi Arabia,840153600,1996-08-16T00:00:00+00:00,680000.0,EUR,18.0,16.0,3.0,2.0,0.0,9.0,9.0,7.0,9.0,3.0,,45.0,22.0,6.8,2.0,0.0031308,72.312253332786,8.0,23.873676461785,0.0,,6.8,6.8,0.0,,0.0,0.11,0.19,,football,player,,,,2.0,,1.0,,,28.26,5.8,2.0,,,1.02,0.27,0.03,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186803,2026-06-27T00:00:00+00:00,2026-06-27T03:00:00+03:00,3,,finished,Cabo Verde,Saudi Arabia,0.0,0.0,away,4834,Saudi Arabia,4753,Cabo Verde,21895,4-4-2,True,818568,Sultan Mandash,S. Mandash,sultan-mandash,ecdyz8,F,M,20,20,True,False,starter,False,175.0,SAU,Saudi Arabia,782352000,1994-10-17T00:00:00+00:00,340000.0,EUR,10.0,8.0,,,0.0,1.0,1.0,7.0,9.0,1.0,,66.0,30.0,7.1,6.0,0.00708035,54.589397213367,8.0,-22.604023461923,0.0,,7.1,6.8,0.0,,-0.02,-0.39,0.26,,football,player,,,,10.0,,1.0,,,35.61,7.87,10.0,,,1.33,0.57,0.16,1.0,7.0,2.0,1.0,8.0,1.0,,,2.0,,,3.0,2.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
15186803,2026-06-27T00:00:00+00:00,2026-06-27T03:00:00+03:00,3,,finished,Cabo Verde,Saudi Arabia,0.0,0.0,away,4834,Saudi Arabia,4753,Cabo Verde,853576,4-4-2,True,791416,Mohammed Al-Owais,M. Al-Owais,mohammed-al-owais,5u8e8z,G,G,21,21,True,False,starter,False,185.0,SAU,Saudi Arabia,687052800,1991-10-10T00:00:00+00:00,270000.0,EUR,24.0,19.0,8.0,3.0,0.0,18.0,18.0,1.0,6.0,3.0,2.0,90.0,30.0,7.3,5.0,0.00017771,20.18540276256,3.0,-7.2467845344082,0.0,0.4621,7.3,7.0,0.0,0.5086,0.02,-0.03,-0.09,0.4,football,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,
15186803,2026-06-27T00:00:00+00:00,2026-06-27T03:00:00+03:00,3,,finished,Cabo Verde,Saudi Arabia,0.0,0.0,away,4834,Saudi Arabia,4753,Cabo Verde,21895,4-4-2,True,828524,Mohamed Kanno,M. Kanno,mohamed-kanno,ec6mp8,M,F,23,23,True,False,starter,False,191.0,SAU,Saudi Arabia,780192000,1994-09-22T00:00:00+00:00,825000.0,EUR,46.0,39.0,4.0,3.0,0.0,17.0,19.0,22.0,27.0,3.0,,90.0,71.0,7.1,16.0,0.0393172,60.434894014497,11.0,-2.6843656779338,0.0,,7.1,7.0,1.0,,0.09,0.1,0.22,,football,player,1.0,,4.0,12.0,,1.0,1.0,0.1182,30.53,10.0,9.0,,-0.27,1.39,0.43,0.14,3.0,10.0,,4.0,7.0,4.0,,,4.0,,,3.0,,1.0,1.0,1.0,,,0.0358,,,,,,,,,,1.0,,,,,,,,,,,,
15186803,2026-06-27T00:00:00+00:00,2026-06-27T03:00:00+03:00,3,,finished,Cabo Verde,Saudi Arabia,0.0,0.0,away,4834,Saudi Arabia,4753,Cabo Verde,23400,4-4-2,True,1014518,Nawaf Al-Aqidi,N. Al-Aqidi,nawaf-al-aqidi,dq7qvg,G,G,1,1,False,True,unused_substitute,False,188.0,SAU,Saudi Arabia,957916800,2000-05-10T00:00:00+00:00,700000.0,EUR,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,football,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186803,2026-06-27T00:00:00+00:00,2026-06-27T03:00:00+03:00,3,,finished,Cabo Verde,Saudi Arabia,0.0,0.0,away,4834,Saudi Arabia,4753,Cabo Verde,34469,4-4-2,True,917035,Ali Majrashi,A. Majrashi,ali-majrashi,vv8d8s,D,D,2,2,False,True,unused_substitute,False,177.0,SAU,Saudi Arabia,938736000,1999-10-01T00:00:00+00:00,1500000.0,EUR,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,football,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186803,2026-06-27T00:00:00+00:00,2026-06-27T03:00:00+03:00,3,,finished,Cabo Verde,Saudi Arabia,0.0,0.0,away,4834,Saudi Arabia,4753,Cabo Verde,21895,4-4-2,True,818667,Ali Lajami,A. Lajami,ali-lajami,vj9jhs,D,D,3,3,False,True,used_substitute,False,175.0,SAU,Saudi Arabia,830390400,1996-04-25T00:00:00+00:00,775000.0,EUR,38.0,35.0,5.0,4.0,0.0,27.0,28.0,8.0,10.0,2.0,,57.0,53.0,7.6,7.0,0.00456969,136.65961263616,15.0,102.78384533467,0.0,,7.6,7.4,0.0,,0.1,0.11,0.68,,football,player,,,1.0,3.0,,5.0,1.0,,28.35,6.23,5.0,,,0.5,0.29,0.07,3.0,3.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
15186803,2026-06-27T00:00:00+00:00,2026-06-27T03:00:00+03:00,3,,finished,Cabo Verde,Saudi Arabia,0.0,0.0,away,4834,Saudi Arabia,4753,Cabo Verde,56027,4-4-2,True,1106234,Musab Al Juwayr,M. A. Juwayr,musab-fahd-aljuwayr,td7qbt,M,M,7,7,False,True,used_substitute,False,178.0,SAU,Saudi Arabia,1056067200,2003-06-20T00:00:00+00:00,6300000.0,EUR,29.0,24.0,1.0,1.0,0.0,8.0,9.0,16.0,20.0,5.0,,45.0,40.0,6.7,11.0,0.052704,49.777459891672,6.0,30.375876624545,1.0,,6.7,6.9,0.0,,0.1,0.05,0.14,,football,player,4.0,1.0,,1.0,,,,,30.3,6.05,3.0,1.0,,1.08,0.32,0.03,,1.0,,,1.0,2.0,23.459894297899,27.768,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186803,2026-06-27T00:00:00+00:00,2026-06-27T03:00:00+03:00,3,,finished,Cabo Verde,Saudi Arabia,0.0,0.0,away,4834,Saudi Arabia,4753,Cabo Verde,23400,4-4-2,True,1130539,Ayman Yahya,A. Yahya,ayman-yahya,vuzm43,M,M,8,8,False,True,unused_substitute,False,168.0,SAU,Saudi Arabia,989798400,2001-05-14T00:00:00+00:00,1200000.0,EUR,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,football,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186803,2026-06-27T00:00:00+00:00,2026-06-27T03:00:00+03:00,3,,finished,Cabo Verde,Saudi Arabia,0.0,0.0,away,4834,Saudi Arabia,4753,Cabo Verde,34315,4-4-2,True,818779,Saleh Al-Shehri,S. Al-Shehri,saleh-al-shehri,ihd8se,F,F,11,11,False,True,unused_substitute,False,184.0,SAU,Saudi Arabia,752112000,1993-11-01T00:00:00+00:00,485000.0,EUR,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,football,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186803,2026-06-27T00:00:00+00:00,2026-06-27T03:00:00+03:00,3,,finished,Cabo Verde,Saudi Arabia,0.0,0.0,away,4834,Saudi Arabia,4753,Cabo Verde,34315,4-4-2,True,847235,Hassan Kadesh,H. Kadesh,hassan-kadesh,jwq2nr,D,D,14,14,False,True,unused_substitute,False,179.0,SAU,Saudi Arabia,712627200,1992-08-01T00:00:00+00:00,250000.0,EUR,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,football,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186803,2026-06-27T00:00:00+00:00,2026-06-27T03:00:00+03:00,3,,finished,Cabo Verde,Saudi Arabia,0.0,0.0,away,4834,Saudi Arabia,4753,Cabo Verde,34469,4-4-2,True,1048372,Ziyad Aljohani,Z. Aljohani,ziyad-aljohani,g8jrh5,M,M,16,16,False,True,unused_substitute,False,180.0,SAU,Saudi Arabia,1005436800,2001-11-11T00:00:00+00:00,775000.0,EUR,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,football,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186803,2026-06-27T00:00:00+00:00,2026-06-27T03:00:00+03:00,3,,finished,Cabo Verde,Saudi Arabia,0.0,0.0,away,4834,Saudi Arabia,4753,Cabo Verde,34318,4-4-2,True,976538,Khalid Al-Ghannam,K. Al-Ghannam,khalid-al-ghannam,tddvp4,F,F,17,17,False,True,unused_substitute,False,171.0,SAU,Saudi Arabia,973641600,2000-11-08T00:00:00+00:00,2300000.0,EUR,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,football,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186803,2026-06-27T00:00:00+00:00,2026-06-27T03:00:00+03:00,3,,finished,Cabo Verde,Saudi Arabia,0.0,0.0,away,4834,Saudi Arabia,4753,Cabo Verde,530631,4-4-2,True,826242,Ala'a Al-Hejji,A. Al-Hejji,alaa-al-hejji,rwcgrm,M,M,18,18,False,True,unused_substitute,False,173.0,SAU,Saudi Arabia,817948800,1995-12-03T00:00:00+00:00,290000.0,EUR,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,football,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186803,2026-06-27T00:00:00+00:00,2026-06-27T03:00:00+03:00,3,,finished,Cabo Verde,Saudi Arabia,0.0,0.0,away,4834,Saudi Arabia,4753,Cabo Verde,23400,4-4-2,True,915991,Abdullah Al-Hamdan,A. Al-Hamdan,abdullah-al-hamdan,xxrqft,F,F,19,19,False,True,used_substitute,False,185.0,SAU,Saudi Arabia,937094400,1999-09-12T00:00:00+00:00,360000.0,EUR,11.0,8.0,,,0.0,2.0,3.0,6.0,8.0,,,24.0,17.0,6.1,5.0,0.0672873,29.521986957865,3.0,4.7295148659939,0.0,,6.1,6.6,1.0,,-0.16,0.0,-0.07,,football,player,,,1.0,1.0,,,,0.1358,31.16,3.55,2.0,,-0.29,0.65,0.3,0.06,1.0,5.0,,2.0,,1.0,,,,,,,1.0,1.0,,1.0,,,0.0955,,,,,,,,,,,,,,,,,,,,,,
15186803,2026-06-27T00:00:00+00:00,2026-06-27T03:00:00+03:00,3,,finished,Cabo Verde,Saudi Arabia,0.0,0.0,away,4834,Saudi Arabia,4753,Cabo Verde,56027,4-4-2,True,818749,Ahmed Al-Kassar,A. Al-Kassar,ahmed-al-kassar,keqktj,G,G,22,22,False,True,unused_substitute,False,187.0,SAU,Saudi Arabia,673660800,1991-05-08T00:00:00+00:00,185000.0,EUR,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,football,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186803,2026-06-27T00:00:00+00:00,2026-06-27T03:00:00+03:00,3,,finished,Cabo Verde,Saudi Arabia,0.0,0.0,away,4834,Saudi Arabia,4753,Cabo Verde,21895,4-4-2,True,1022679,Moteb Al-Harbi,M. Al-Harbi,moteb-al-harbi,xzfaqw,D,D,24,24,False,True,used_substitute,False,171.0,SAU,Saudi Arabia,950918400,2000-02-19T00:00:00+00:00,1400000.0,EUR,11.0,10.0,,,0.0,4.0,4.0,6.0,7.0,1.0,,8.0,14.0,6.6,3.0,0.00239227,15.634759677264,3.0,12.627490507298,0.0,,6.6,6.5,0.0,,-0.03,0.02,-0.01,,football,player,,,,,,,,,32.5,1.68,7.0,,,0.25,0.11,0.11,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186803,2026-06-27T00:00:00+00:00,2026-06-27T03:00:00+03:00,3,,finished,Cabo Verde,Saudi Arabia,0.0,0.0,away,4834,Saudi Arabia,4753,Cabo Verde,56027,4-4-2,True,1845169,Jehad Thakri,J. Thakri,jehad-thakri,kmkwm9,D,D,25,25,False,True,unused_substitute,False,184.0,SAU,Saudi Arabia,995673600,2001-07-21T00:00:00+00:00,1300000.0,EUR,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,football,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186803,2026-06-27T00:00:00+00:00,2026-06-27T03:00:00+03:00,3,,finished,Cabo Verde,Saudi Arabia,0.0,0.0,away,4834,Saudi Arabia,4753,Cabo Verde,56027,4-4-2,True,1804369,Mohammed Abu Al-Shamat,M. A. Al-Shamat,mohammed-waheeb-abu-al-shamat,kmw49q,M,M,26,26,False,True,used_substitute,False,170.0,SAU,Saudi Arabia,1029024000,2002-08-11T00:00:00+00:00,1900000.0,EUR,25.0,19.0,2.0,,0.0,5.0,6.0,14.0,19.0,2.0,,24.0,30.0,6.6,7.0,0.0600085,57.208752062431,8.0,12.340706995075,1.0,,6.6,6.9,1.0,,0.17,0.08,0.15,,football,player,,,,,,,1.0,0.037,28.84,3.62,5.0,,-0.18,0.69,0.21,0.09,,1.0,,,,,6.1821853564056,8.5269906180317,,,,,,1.0,,1.0,,,0.1951,,,,,,,,,,,,,,,,,,,,,,
15186803,2026-06-27T00:00:00+00:00,2026-06-27T03:00:00+03:00,3,,finished,Cabo Verde,Saudi Arabia,0.0,0.0,home,4753,Cabo Verde,4834,Saudi Arabia,241802,4-1-4-1,True,307436,Vozinha,Vozinha,vozinha,exngn8,G,G,1,1,True,False,starter,False,189.0,CPV,Cape Verde,518140800,1986-06-03T00:00:00+00:00,48000.0,EUR,34.0,27.0,13.0,6.0,0.0,23.0,26.0,4.0,8.0,11.0,3.0,90.0,45.0,7.4,7.0,0.00093419,93.46438002148,16.0,59.385163893444,0.0,0.2674,7.4,7.4,0.0,0.3265,0.08,0.0,0.24,0.29,football,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
15186803,2026-06-27T00:00:00+00:00,2026-06-27T03:00:00+03:00,3,,finished,Cabo Verde,Saudi Arabia,0.0,0.0,home,4753,Cabo Verde,4834,Saudi Arabia,34060,4-1-4-1,True,784677,Diney Borges,Diney,diney-borges,zn684d,D,D,3,3,True,False,starter,False,185.0,CPV,Cape Verde,790300800,1995-01-17T00:00:00+00:00,930000.0,EUR,64.0,56.0,11.0,7.0,0.0,34.0,36.0,22.0,28.0,3.0,,90.0,73.0,7.5,8.0,0.008538,221.14710596621,23.0,96.660066790015,1.0,,7.5,7.3,0.0,,0.26,0.08,0.25,,football,player,,,4.0,5.0,,8.0,,,28.02,9.57,2.0,,,1.33,0.24,0.02,1.0,3.0,,1.0,1.0,,24.122289265574,25.676505389169,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
