player_id,player_name,national_team_id,national_team_name,squad_entries,appearances,starts,minutes,goals,assists,xg,xa,shots,shots_on_target,passes,accurate_passes,tackles,interceptions,saves,goals_prevented,weighted_rating,pass_accuracy_pct,goals_per_90,assists_per_90,xg_per_90,xa_per_90
1155625,Cristian Volpato,4741,Australia,4,3,2,161.0,0.0,0.0,0.2205,0.2774445,4.0,1.0,67.0,53.0,1.0,0.0,0.0,0.0,6.66,79.1,0.0,0.0,0.123,0.155
358084,Cameron Burgess,4741,Australia,4,2,2,135.0,0.0,0.0,0.0,0.0008673600000000001,0.0,0.0,59.0,45.0,2.0,2.0,0.0,0.0,6.7,76.27,0.0,0.0,0.0,0.001
788284,Ajdin Hrustić,4741,Australia,4,2,0,78.0,0.0,0.0,0.095,0.166329,3.0,0.0,34.0,28.0,0.0,0.0,0.0,0.0,6.84,82.35,0.0,0.0,0.11,0.192
991364,Kai Trewin,4741,Australia,4,1,0,75.0,0.0,0.0,0.0081,0.0113594,1.0,0.0,29.0,23.0,0.0,2.0,0.0,0.0,6.3,79.31,0.0,0.0,0.01,0.014
1118467,Nishan Velupillay,4741,Australia,4,2,1,74.0,0.0,0.0,0.0,0.00083581,0.0,0.0,13.0,6.0,2.0,0.0,0.0,0.0,6.22,46.15,0.0,0.0,0.0,0.001
122570,Mathew Leckie,4741,Australia,2,1,1,61.0,0.0,0.0,0.0961,0.00126955,1.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,6.3,53.85,0.0,0.0,0.142,0.002
303258,Jason Geria,4741,Australia,4,2,0,61.0,0.0,0.0,0.0,0.04106999,0.0,0.0,19.0,12.0,1.0,2.0,0.0,0.0,6.68,63.16,0.0,0.0,0.0,0.061
307082,Awer Mabil,4741,Australia,4,1,0,30.0,0.0,0.0,0.0439,0.00044631,1.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,7.2,55.56,0.0,0.0,0.132,0.001
1096517,Tete Yengi,4741,Australia,4,2,0,28.0,0.0,0.0,0.071,0.0021566299999999997,1.0,1.0,5.0,3.0,2.0,0.0,0.0,0.0,6.59,60.0,0.0,0.0,0.228,0.007
134029,Mathew Ryan,4741,Australia,4,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
155925,Paul Izzo,4741,Australia,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
155961,Miloš Degenek,4741,Australia,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
944054,Cameron Devlin,4741,Australia,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
133908,Marcel Sabitzer,4718,Austria,4,4,4,360.0,1.0,0.0,0.2996,0.993794,5.0,2.0,117.0,91.0,5.0,6.0,0.0,0.0,6.88,77.78,0.25,0.0,0.075,0.248
282073,Alexander Schlager,4718,Austria,4,4,4,360.0,0.0,0.0,0.0,0.00151455,0.0,0.0,123.0,105.0,0.0,0.0,13.0,-1.3271,6.45,85.37,0.0,0.0,0.0,0.0
355492,Konrad Laimer,4718,Austria,4,4,4,360.0,0.0,1.0,0.0113,0.17611659,1.0,0.0,135.0,114.0,10.0,2.0,0.0,0.0,6.42,84.44,0.0,0.25,0.003,0.044
355486,Stefan Posch,4718,Austria,4,4,4,333.0,0.0,0.0,0.2231,0.19757836,3.0,0.0,119.0,80.0,4.0,9.0,0.0,0.0,5.72,67.23,0.0,0.0,0.06,0.053
976575,Nicolas Seiwald,4718,Austria,4,4,4,315.0,0.0,0.0,0.1977,0.09912196000000001,3.0,0.0,154.0,141.0,10.0,4.0,0.0,0.0,6.93,91.56,0.0,0.0,0.056,0.028
66492,David Alaba,4718,Austria,4,4,4,278.0,0.0,1.0,0.039599999999999996,0.40837093999999996,2.0,0.0,227.0,202.0,2.0,4.0,0.0,0.0,7.04,88.99,0.0,0.324,0.013,0.132
830127,Romano Schmid,4718,Austria,4,4,4,266.0,1.0,0.0,0.0513,0.3631192,2.0,1.0,89.0,66.0,5.0,0.0,0.0,0.0,6.87,74.16,0.338,0.0,0.017,0.123
791079,Xaver Schlager,4718,Austria,4,4,4,239.0,0.0,1.0,0.0085,0.05742957,1.0,0.0,143.0,131.0,6.0,7.0,0.0,0.0,6.39,91.61,0.0,0.377,0.003,0.022
794953,Kevin Danso,4718,Austria,4,4,2,239.0,0.0,0.0,0.1364,0.14946731,1.0,0.0,168.0,147.0,2.0,0.0,0.0,0.0,6.73,87.5,0.0,0.0,0.051,0.056
1146018,Paul Wanner,4718,Austria,4,4,2,234.0,0.0,0.0,0.1372,0.11108312000000001,1.0,0.0,79.0,66.0,3.0,2.0,0.0,0.0,6.31,83.54,0.0,0.0,0.053,0.043
111483,Michael Gregoritsch,4718,Austria,4,3,2,190.0,0.0,1.0,0.1254,0.27674286,1.0,0.0,34.0,21.0,1.0,0.0,0.0,0.0,6.46,61.76,0.0,0.474,0.059,0.131
576266,Philipp Lienhart,4718,Austria,4,2,2,180.0,0.0,0.0,0.1149,0.01532569,1.0,0.0,138.0,127.0,1.0,1.0,0.0,0.0,6.4,92.03,0.0,0.0,0.057,0.008
138126,Phillipp Mwene,4718,Austria,4,2,2,148.0,0.0,0.0,0.0494,0.2325477,1.0,0.0,57.0,50.0,1.0,3.0,0.0,0.0,6.08,87.72,0.0,0.0,0.03,0.141
21927,Marko Arnautović,4718,Austria,4,4,1,142.0,2.0,0.0,1.8717,0.08093998999999999,3.0,3.0,32.0,25.0,2.0,0.0,0.0,0.0,6.98,78.12,1.268,0.0,1.186,0.051
186719,Florian Grillitsch,4718,Austria,4,2,0,90.0,0.0,0.0,0.0,0.027558359999999997,0.0,0.0,61.0,55.0,2.0,0.0,0.0,0.0,6.75,90.16,0.0,0.0,0.0,0.028
994556,Carney Chukwuemeka,4718,Austria,4,3,0,89.0,0.0,0.0,0.2619,0.0836233,2.0,1.0,30.0,26.0,0.0,0.0,0.0,0.0,6.31,86.67,0.0,0.0,0.265,0.085
870038,Saša Kalajdžić,4718,Austria,4,3,1,77.0,1.0,0.0,0.41200000000000003,0.197255,4.0,1.0,22.0,16.0,1.0,0.0,0.0,0.0,6.29,72.73,1.169,0.0,0.482,0.231
978062,Alexander Prass,4718,Austria,4,2,0,33.0,0.0,0.0,0.0,0.01124573,0.0,0.0,20.0,19.0,0.0,0.0,0.0,0.0,6.3,95.0,0.0,0.0,0.0,0.031
987504,Patrick Wimmer,4718,Austria,4,2,0,33.0,0.0,0.0,0.0892,0.04893368,1.0,0.0,12.0,7.0,1.0,2.0,0.0,0.0,6.36,58.33,0.0,0.0,0.243,0.133
825771,Marco Friedl,4718,Austria,4,1,0,23.0,0.0,0.0,0.0,0.0118986,0.0,0.0,31.0,30.0,0.0,0.0,0.0,0.0,6.5,96.77,0.0,0.0,0.0,0.047
147776,Alessandro Schöpf,4718,Austria,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
788319,Patrick Pentz,4718,Austria,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
869476,Florian Wiegele,4718,Austria,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
869883,Dejan Ljubičić,4718,Austria,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
888340,Michael Svoboda,4718,Austria,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
988672,David Affengruber,4718,Austria,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
248331,Brandon Mechele,4717,Belgium,6,6,6,570.0,0.0,0.0,0.5346,0.13043017,5.0,1.0,408.0,372.0,7.0,4.0,0.0,0.0,6.95,91.18,0.0,0.0,0.084,0.021
70988,Thibaut Courtois,4717,Belgium,6,6,6,551.0,0.0,0.0,0.0,0.01900212,0.0,0.0,165.0,116.0,0.0,0.0,14.0,-0.43890000000000007,7.02,70.3,0.0,0.0,0.0,0.003
135666,Leandro Trossard,4717,Belgium,6,6,6,510.0,2.0,2.0,1.7487,2.17485435,17.0,3.0,201.0,170.0,6.0,5.0,0.0,0.0,7.55,84.58,0.353,0.353,0.309,0.384
329417,Timothy Castagne,4717,Belgium,6,6,5,478.0,0.0,1.0,0.138,0.8522441,3.0,1.0,223.0,192.0,14.0,8.0,0.0,0.0,6.89,86.1,0.0,0.188,0.026,0.16
331737,Youri Tielemans,4717,Belgium,5,5,5,475.0,2.0,0.0,1.4592999999999998,0.8044842,11.0,3.0,257.0,223.0,7.0,1.0,0.0,0.0,7.52,86.77,0.379,0.0,0.276,0.152
997152,Maxim De Cuyper,4717,Belgium,6,6,5,443.0,0.0,0.0,1.1387,0.67438848,10.0,6.0,218.0,181.0,6.0,6.0,0.0,0.0,6.75,83.03,0.0,0.0,0.231,0.137
70996,Kevin De Bruyne,4717,Belgium,6,5,5,387.0,1.0,0.0,1.2778,0.9092252,20.0,5.0,186.0,150.0,3.0,0.0,0.0,0.0,7.2,80.65,0.233,0.0,0.297,0.211
960441,Charles De Ketelaere,4717,Belgium,6,5,5,353.0,3.0,1.0,1.4813,0.5930481799999999,6.0,5.0,104.0,74.0,6.0,5.0,0.0,0.0,7.14,71.15,0.765,0.255,0.378,0.151
889378,Nicolas Raskin,4717,Belgium,6,6,3,346.0,0.0,2.0,0.1335,1.54862703,2.0,1.0,232.0,194.0,10.0,2.0,0.0,0.0,7.1,83.62,0.0,0.52,0.035,0.403
1119487,Nathan Ngoy,4717,Belgium,5,4,4,336.0,0.0,0.0,0.0526,0.0930521,1.0,0.0,224.0,207.0,7.0,6.0,0.0,0.0,6.82,92.41,0.0,0.0,0.014,0.025
118085,Hans Vanaken,4717,Belgium,6,6,3,324.0,1.0,2.0,0.3885,0.6993607,5.0,1.0,169.0,155.0,3.0,1.0,0.0,0.0,6.87,91.72,0.278,0.556,0.108,0.194
934386,Jérémy Doku,4717,Belgium,5,5,4,311.0,0.0,0.0,0.2625,0.7883919,3.0,1.0,95.0,74.0,1.0,3.0,0.0,0.0,6.75,77.89,0.0,0.0,0.076,0.228
78893,Romelu Lukaku,4717,Belgium,6,6,1,236.0,3.0,1.0,1.0123,0.25947976,6.0,3.0,46.0,34.0,0.0,0.0,0.0,0.0,6.72,73.91,1.144,0.381,0.386,0.099
965778,Arthur Theate,4717,Belgium,6,3,2,227.0,0.0,0.0,0.21580000000000002,0.02799887,5.0,1.0,165.0,154.0,1.0,3.0,0.0,0.0,6.92,93.33,0.0,0.0,0.086,0.011
128587,Thomas Meunier,4717,Belgium,6,3,2,190.0,0.0,1.0,0.08600000000000001,0.4595219,2.0,1.0,112.0,90.0,3.0,2.0,0.0,0.0,6.57,80.36,0.0,0.474,0.041,0.218
823631,Dodi Lukebakio,4717,Belgium,6,3,1,163.0,0.0,0.0,0.3845,0.17706840000000001,7.0,1.0,55.0,46.0,2.0,0.0,0.0,0.0,6.84,83.64,0.0,0.0,0.212,0.098
923973,Amadou Onana,4717,Belgium,5,4,2,106.0,0.0,0.0,0.0524,0.24144503,2.0,0.0,66.0,58.0,4.0,2.0,0.0,0.0,6.79,87.88,0.0,0.0,0.044,0.205
901891,Alexis Saelemaekers,4717,Belgium,6,4,1,89.0,1.0,0.0,0.1822,0.25759495,4.0,1.0,42.0,32.0,2.0,0.0,0.0,0.0,6.83,76.19,1.011,0.0,0.184,0.26
1142233,Diego Moreira,4717,Belgium,6,1,0,57.0,0.0,0.0,0.0,0.0186504,0.0,0.0,14.0,10.0,1.0,1.0,0.0,0.0,6.9,71.43,0.0,0.0,0.0,0.029
1149144,Matías Fernández-Pardo,4717,Belgium,6,3,0,53.0,0.0,0.0,0.34149999999999997,0.1919765,3.0,0.0,17.0,13.0,2.0,0.0,0.0,0.0,6.69,76.47,0.0,0.0,0.58,0.326
35612,Axel Witsel,4717,Belgium,6,2,0,31.0,0.0,0.0,0.0,0.0004298,0.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,6.19,88.89,0.0,0.0,0.0,0.001
1395881,Joaquin Seys,4717,Belgium,6,1,0,29.0,0.0,0.0,0.0,0.00027094,0.0,0.0,7.0,5.0,1.0,0.0,0.0,0.0,6.5,71.43,0.0,0.0,0.0,0.001
964753,Senne Lammens,4717,Belgium,6,1,0,19.0,0.0,0.0,0.0,0.00038555,0.0,0.0,13.0,7.0,0.0,0.0,2.0,0.1124,6.1,53.85,0.0,0.0,0.0,0.002
1001828,Koni De Winter,4717,Belgium,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1126512,Zeno Debast,4717,Belgium,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1149148,Mike Penders,4717,Belgium,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
325061,Nikola Vasilj,4479,Bosnia & Herzegovina,4,4,4,360.0,0.0,0.0,0.0,0.00319974,0.0,0.0,142.0,84.0,0.0,0.0,6.0,-3.3632,6.0,59.15,0.0,0.0,0.0,0.001
878081,Ermedin Demirović,4479,Bosnia & Herzegovina,4,4,4,356.0,0.0,0.0,0.129,0.03382925,4.0,4.0,47.0,33.0,4.0,1.0,0.0,0.0,6.4,70.21,0.0,0.0,0.033,0.009
142148,Sead Kolašinac,4479,Bosnia & Herzegovina,4,4,4,339.0,0.0,1.0,0.0,0.66010581,0.0,0.0,147.0,119.0,8.0,2.0,0.0,0.0,6.62,80.95,0.0,0.265,0.0,0.175
831488,Nikola Katić,4479,Bosnia & Herzegovina,4,4,4,318.0,0.0,0.0,0.0867,0.014265839999999998,2.0,0.0,170.0,145.0,10.0,4.0,0.0,0.0,6.88,85.29,0.0,0.0,0.025,0.004
1425366,Kerim Alajbegović,4479,Bosnia & Herzegovina,4,4,3,277.0,1.0,0.0,0.2414,0.31498738000000004,4.0,1.0,92.0,71.0,0.0,2.0,0.0,0.0,6.62,77.17,0.325,0.0,0.078,0.102
1102791,Amar Dedić,4479,Bosnia & Herzegovina,4,3,3,270.0,0.0,0.0,0.0504,0.02343856,2.0,1.0,77.0,62.0,9.0,1.0,0.0,0.0,6.43,80.52,0.0,0.0,0.017,0.008
1118177,Tarik Muharemović,4479,Bosnia & Herzegovina,3,3,3,260.0,0.0,0.0,0.1804,0.01641296,1.0,0.0,156.0,132.0,1.0,8.0,0.0,0.0,6.89,84.62,0.0,0.0,0.062,0.006
1102659,Benjamin Tahirović,4479,Bosnia & Herzegovina,4,4,2,237.0,0.0,0.0,0.0163,0.04204729,1.0,0.0,113.0,94.0,6.0,4.0,0.0,0.0,6.49,83.19,0.0,0.0,0.006,0.016
1136110,Esmir Bajraktarević,4479,Bosnia & Herzegovina,4,4,2,229.0,0.0,0.0,0.0727,0.04536565,3.0,2.0,70.0,58.0,0.0,4.0,0.0,0.0,6.39,82.86,0.0,0.0,0.029,0.018
1129610,Amar Memić,4479,Bosnia & Herzegovina,4,4,2,224.0,0.0,0.0,0.088,0.013914089999999999,3.0,1.0,47.0,38.0,3.0,1.0,0.0,0.0,6.25,80.85,0.0,0.0,0.035,0.006
283833,Ivan Šunjić,4479,Bosnia & Herzegovina,4,4,3,198.0,0.0,0.0,0.0294,0.03265868,1.0,1.0,101.0,87.0,5.0,0.0,0.0,0.0,6.47,86.14,0.0,0.0,0.013,0.015
843746,Stjepan Radeljić,4479,Bosnia & Herzegovina,4,2,2,180.0,0.0,0.0,0.0176,0.2998779,1.0,0.0,152.0,137.0,3.0,0.0,0.0,0.0,6.7,90.13,0.0,0.0,0.009,0.15
14990,Edin Džeko,4479,Bosnia & Herzegovina,4,3,3,179.0,0.0,0.0,0.2283,0.1982768,3.0,0.0,52.0,37.0,0.0,1.0,0.0,0.0,6.57,71.15,0.0,0.0,0.115,0.1
1049701,Ivan Bašić,4479,Bosnia & Herzegovina,4,3,2,179.0,0.0,1.0,0.1243,0.45462156,4.0,0.0,103.0,95.0,1.0,3.0,0.0,0.0,7.49,92.23,0.0,0.503,0.062,0.229
988893,Armin Gigović,4479,Bosnia & Herzegovina,4,2,1,79.0,0.0,0.0,0.0,0.00767248,0.0,0.0,26.0,17.0,2.0,2.0,0.0,0.0,6.67,65.38,0.0,0.0,0.0,0.009
927797,Jovo Lukić,4479,Bosnia & Herzegovina,4,2,1,74.0,1.0,0.0,0.6891,0.00328233,3.0,2.0,20.0,9.0,1.0,0.0,0.0,0.0,7.25,45.0,1.216,0.0,0.838,0.004
1149353,Ermin Mahmić,4479,Bosnia & Herzegovina,4,3,0,72.0,2.0,0.0,0.1557,0.0058848699999999995,4.0,2.0,17.0,12.0,1.0,0.0,0.0,0.0,6.75,70.59,2.5,0.0,0.195,0.007
1500291,Arjan Malić,4479,Bosnia & Herzegovina,4,1,1,45.0,0.0,0.0,0.0,0.00567442,0.0,0.0,26.0,23.0,1.0,0.0,0.0,0.0,6.4,88.46,0.0,0.0,0.0,0.011
1100965,Samed Baždar,4479,Bosnia & Herzegovina,4,1,0,28.0,0.0,0.0,0.0,0.00062585,0.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0,6.2,33.33,0.0,0.0,0.0,0.002
802830,Dennis Hadžikadunić,4479,Bosnia & Herzegovina,4,1,0,27.0,0.0,1.0,0.0,0.169514,0.0,0.0,11.0,9.0,2.0,0.0,0.0,0.0,7.1,81.82,0.0,3.333,0.0,0.565
844447,Dženis Burnić,4479,Bosnia & Herzegovina,4,2,0,21.0,0.0,0.0,0.01,0.01004829,1.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,6.66,100.0,0.0,0.0,0.043,0.043
259803,Haris Tabaković,4479,Bosnia & Herzegovina,4,1,0,15.0,0.0,0.0,0.0,5.27e-05,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.5,100.0,0.0,0.0,0.0,0.0
795421,Amir Hadžiahmetović,4479,Bosnia & Herzegovina,4,1,0,12.0,0.0,0.0,0.0,0.00019057,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,6.4,100.0,0.0,0.0,0.0,0.001
858004,Nihad Mujakić,4479,Bosnia & Herzegovina,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
885719,Martin Zlomislić,4479,Bosnia & Herzegovina,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1587186,Mladen Jurkas,4479,Bosnia & Herzegovina,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
155995,Marquinhos,4748,Brazil,5,5,5,450.0,0.0,0.0,0.0938,0.20305773,2.0,0.0,389.0,368.0,5.0,3.0,0.0,0.0,7.32,94.6,0.0,0.0,0.019,0.041
243609,Alisson,4748,Brazil,5,5,5,450.0,0.0,0.0,0.0,0.010305449999999999,0.0,0.0,110.0,85.0,0.0,0.0,14.0,0.8463,7.22,77.27,0.0,0.0,0.0,0.002
869792,Gabriel Magalhães,4748,Brazil,5,5,5,450.0,0.0,1.0,0.0673,0.50042573,1.0,0.0,430.0,412.0,5.0,4.0,0.0,0.0,7.36,95.81,0.0,0.2,0.013,0.1
243583,Douglas Santos,4748,Brazil,5,5,5,442.0,0.0,0.0,0.1454,0.4242954,2.0,0.0,241.0,220.0,18.0,6.0,0.0,0.0,6.97,91.29,0.0,0.0,0.03,0.086
868812,Vinícius Júnior,4748,Brazil,5,5,5,441.0,4.0,1.0,4.0408,1.2652641,17.0,11.0,144.0,121.0,3.0,1.0,0.0,0.0,8.0,84.03,0.816,0.204,0.825,0.258
866469,Bruno Guimarães,4748,Brazil,5,5,5,419.0,0.0,4.0,1.048,1.1292211,8.0,2.0,193.0,165.0,11.0,2.0,0.0,0.0,7.15,85.49,0.0,0.859,0.225,0.243
124992,Danilo,4748,Brazil,5,5,4,405.0,0.0,0.0,0.0713,0.69056841,1.0,0.0,272.0,239.0,7.0,7.0,0.0,0.0,6.62,87.87,0.0,0.0,0.016,0.153
122951,Casemiro,4748,Brazil,5,5,5,379.0,1.0,0.0,0.6614,0.38220970000000004,4.0,2.0,226.0,202.0,14.0,6.0,0.0,0.0,7.39,89.38,0.237,0.0,0.157,0.091
886363,Matheus Cunha,4748,Brazil,5,5,4,293.0,3.0,0.0,1.4258,0.0883206,11.0,5.0,89.0,78.0,6.0,3.0,0.0,0.0,7.45,87.64,0.922,0.0,0.438,0.027
1464966,Rayan,4748,Brazil,5,4,3,289.0,0.0,1.0,0.8061,0.28313320000000003,5.0,2.0,97.0,90.0,4.0,3.0,0.0,0.0,7.27,92.78,0.0,0.311,0.251,0.088
839981,Lucas Paquetá,4748,Brazil,4,4,4,236.0,0.0,1.0,0.3659,0.899419,5.0,1.0,185.0,159.0,8.0,5.0,0.0,0.0,7.1,85.95,0.0,0.381,0.14,0.343
922573,Gabriel Martinelli,4748,Brazil,5,4,1,141.0,1.0,0.0,0.4654,0.38839881,2.0,1.0,64.0,58.0,0.0,2.0,0.0,0.0,7.15,90.62,0.638,0.0,0.297,0.248
831005,Raphinha,4748,Brazil,3,2,2,130.0,0.0,0.0,0.4014,0.3548267,3.0,2.0,44.0,30.0,0.0,0.0,0.0,0.0,6.44,68.18,0.0,0.0,0.278,0.246
1174937,Endrick,4748,Brazil,5,4,0,111.0,0.0,0.0,0.6555,0.01697781,3.0,0.0,20.0,15.0,2.0,1.0,0.0,0.0,6.34,75.0,0.0,0.0,0.531,0.014
243585,Fabinho,4748,Brazil,5,3,0,78.0,0.0,0.0,0.0184,0.01233926,1.0,0.0,46.0,43.0,1.0,2.0,0.0,0.0,6.7,93.48,0.0,0.0,0.021,0.014
1016907,Igor Thiago,4748,Brazil,5,1,1,62.0,0.0,0.0,0.6647,0.00577456,2.0,1.0,6.0,5.0,2.0,0.0,0.0,0.0,6.2,83.33,0.0,0.0,0.965,0.008
888949,Roger Ibañez,4748,Brazil,5,1,1,45.0,0.0,0.0,0.0,0.00491694,0.0,0.0,17.0,16.0,2.0,1.0,0.0,0.0,6.2,94.12,0.0,0.0,0.0,0.01
1064039,Danilo Santos,4748,Brazil,5,4,0,43.0,0.0,0.0,0.0888,0.050354539999999996,2.0,1.0,29.0,22.0,5.0,1.0,0.0,0.0,6.55,75.86,0.0,0.0,0.186,0.105
124712,Neymar,4748,Brazil,3,2,0,37.0,1.0,0.0,0.8158,0.0843511,3.0,2.0,25.0,21.0,0.0,0.0,0.0,0.0,6.61,84.0,2.432,0.0,1.984,0.205
1035995,Luiz Henrique,4748,Brazil,5,1,0,28.0,0.0,0.0,0.0,0.0417655,0.0,0.0,13.0,12.0,0.0,0.0,0.0,0.0,7.0,92.31,0.0,0.0,0.0,0.134
946888,Éderson,4748,Brazil,5,2,0,20.0,0.0,0.0,0.2732,0.14966823999999998,2.0,0.0,6.0,6.0,0.0,1.0,0.0,0.0,6.29,100.0,0.0,0.0,1.229,0.674
84854,Alex Sandro,4748,Brazil,5,1,0,8.0,0.0,0.0,0.0,0.00380186,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,6.6,100.0,0.0,0.0,0.0,0.043
243529,Weverton,4748,Brazil,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
254491,Ederson,4748,Brazil,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
358548,Léo Pereira,4748,Brazil,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
885197,Bremer,4748,Brazil,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
147138,Pico,4753,Cabo Verde,4,4,4,390.0,0.0,0.0,0.2489,0.01905408,2.0,0.0,182.0,152.0,7.0,7.0,0.0,0.0,7.23,83.52,0.0,0.0,0.057,0.004
307436,Vozinha,4753,Cabo Verde,4,4,4,390.0,0.0,0.0,0.0,0.00388415,0.0,0.0,138.0,91.0,0.0,0.0,18.0,0.8538000000000001,7.92,65.94,0.0,0.0,0.0,0.001
784677,Diney Borges,4753,Cabo Verde,4,4,4,390.0,0.0,0.0,0.1824,0.016656010000000002,4.0,2.0,202.0,162.0,11.0,4.0,0.0,0.0,7.21,80.2,0.0,0.0,0.042,0.004
906838,Kevin Lenini,4753,Cabo Verde,4,4,4,351.0,1.0,0.0,0.1242,0.0506476,5.0,1.0,160.0,136.0,8.0,3.0,0.0,0.0,7.02,85.0,0.256,0.0,0.032,0.013
52797,Ryan Mendes,4753,Cabo Verde,4,4,4,331.0,0.0,1.0,0.2539,0.09944388,6.0,0.0,86.0,67.0,5.0,4.0,0.0,0.0,6.75,77.91,0.0,0.272,0.069,0.027
287833,Steven Moreira,4753,Cabo Verde,4,4,3,301.0,0.0,0.0,0.0412,0.12206865,2.0,0.0,89.0,72.0,3.0,2.0,0.0,0.0,6.4,80.9,0.0,0.0,0.012,0.036
1117723,Sidny Lopes Cabral,4753,Cabo Verde,3,3,3,286.0,1.0,0.0,0.1022,0.0987599,4.0,2.0,79.0,70.0,5.0,3.0,0.0,0.0,7.09,88.61,0.315,0.0,0.032,0.031
815080,Jamiro Monteiro,4753,Cabo Verde,4,4,3,283.0,0.0,0.0,0.2565,0.24881364,5.0,1.0,103.0,85.0,7.0,4.0,0.0,0.0,6.47,82.52,0.0,0.0,0.082,0.079
921089,Deroy Duarte,4753,Cabo Verde,4,4,2,264.0,1.0,0.0,0.106,0.03893181,3.0,2.0,101.0,87.0,8.0,6.0,0.0,0.0,7.15,86.14,0.341,0.0,0.036,0.013
1155358,Dailon Rocha Livramento,4753,Cabo Verde,4,3,2,175.0,0.0,0.0,0.0122,0.019789590000000003,1.0,0.0,23.0,15.0,1.0,0.0,0.0,0.0,6.43,65.22,0.0,0.0,0.006,0.01
798177,Laros Duarte,4753,Cabo Verde,4,4,2,166.0,0.0,0.0,0.7469,0.20820865,3.0,3.0,41.0,36.0,1.0,2.0,0.0,0.0,6.47,87.8,0.0,0.0,0.405,0.113
209374,Nuno Da Costa,4753,Cabo Verde,4,4,1,157.0,0.0,0.0,0.0325,0.47944652,1.0,0.0,26.0,19.0,2.0,1.0,0.0,0.0,6.49,73.08,0.0,0.0,0.019,0.275
845802,Jovane Cabral,4753,Cabo Verde,4,2,2,141.0,0.0,0.0,0.030699999999999998,0.01301667,2.0,0.0,32.0,25.0,4.0,1.0,0.0,0.0,6.64,78.12,0.0,0.0,0.02,0.008
889052,Willy Semedo,4753,Cabo Verde,4,3,1,130.0,0.0,0.0,0.0752,0.05620143,3.0,0.0,32.0,29.0,1.0,3.0,0.0,0.0,6.45,90.62,0.0,0.0,0.052,0.039
1001675,João Paulo,4753,Cabo Verde,4,2,1,104.0,0.0,0.0,0.0823,0.025173320000000002,2.0,0.0,51.0,42.0,2.0,6.0,0.0,0.0,7.32,82.35,0.0,0.0,0.071,0.022
