player_id,player_name,team_id,team_name,matches_with_heatmap,heatmap_point_count,weighted_point_count,minutes_with_heatmap,weighted_mean_x,weighted_mean_y,weighted_std_x,weighted_std_y,spatial_spread,heatmap_entropy,occupied_cell_count,occupied_cell_share,peak_cell_x,peak_cell_y,peak_cell_share,grid_x,grid_y,gaussian_sigma,left_wide_share,left_half_space_share,central_share,right_half_space_share,right_wide_share,build_up_share,middle_third_share,advanced_middle_share,final_third_share,left_share,right_share,central_lane_share
789071,Dani Olmo,4698,Spain,6,268,268.0,342.0,58.52238805970149,41.735074626865675,19.601521574319534,22.39987592403898,29.765316887963,0.932437549024761,202,0.6870748299319728,64.28571428571429,25.0,0.012939417734742165,21,14,1.2,0.20957887172698975,0.3465594947338104,0.18105188012123108,0.18390154838562012,0.07890818268060684,0.05588531494140625,0.246114119887352,0.49913060665130615,0.19886994361877441,0.5561383664608002,0.26280973106622696,0.18105188012123108
944327,Dan Ndoye,4699,Switzerland,6,267,267.0,408.0,62.72284644194757,55.97003745318352,24.73178144858584,31.79238362490149,40.27923373369358,0.9574116474023849,239,0.8129251700680272,88.09523809523809,82.14285714285714,0.014882639981806278,21,14,1.2,0.20282144844532013,0.12445612996816635,0.08605511486530304,0.2822611927986145,0.304406076669693,0.08451986312866211,0.2271747887134552,0.3225524127483368,0.3657529056072235,0.3272775784134865,0.5866672694683075,0.08605511486530304
228364,Fredrik Aursnes,4475,Norway,6,264,264.0,310.0,45.734848484848484,34.49242424242424,23.77860632830354,30.57120258439929,38.730098713698354,0.9479539757341956,225,0.7653061224489796,64.28571428571429,10.714285714285714,0.012625628150999546,21,14,1.2,0.4255760610103607,0.21567879617214203,0.08238857984542847,0.13483016192913055,0.14152641594409943,0.2137594074010849,0.2733478248119354,0.41627392172813416,0.09661880880594254,0.6412548571825027,0.27635657787323,0.08238857984542847
944656,Julián Alvarez,4819,Argentina,6,249,249.0,409.0,61.618473895582326,57.967871485943775,19.464389791621052,24.726759237252633,31.468636645670244,0.9358055294511979,194,0.6598639455782312,73.80952380952381,67.85714285714286,0.014826741069555283,21,14,1.2,0.09278766810894012,0.19479145109653473,0.15687192976474762,0.32467982172966003,0.2308691442012787,0.042955782264471054,0.2188490480184555,0.49364882707595825,0.2445463091135025,0.28757911920547485,0.5555489659309387,0.15687192976474762
118085,Hans Vanaken,4717,Belgium,6,246,246.0,324.0,51.951219512195124,53.27642276422764,20.56058019274708,24.802898077786047,32.21678461484675,0.9526342654164002,247,0.8401360544217688,54.761904761904766,75.0,0.00886568520218134,21,14,1.2,0.13359566032886505,0.210149347782135,0.1802861988544464,0.30043625831604004,0.17553254961967468,0.08877062797546387,0.3376350402832031,0.4274013340473175,0.14619305729866028,0.34374500811100006,0.4759688079357147,0.1802861988544464
158263,Emiliano Martínez,4819,Argentina,6,237,237.0,600.0,11.514767932489452,48.48101265822785,7.829727596081813,10.61945602335201,13.19384252068943,0.7390602054708848,40,0.1360544217687075,7.142857142857142,53.57142857142857,0.05082481727004051,21,14,1.2,0.03151530772447586,0.2570917010307312,0.45567506551742554,0.24313680827617645,0.012581100687384605,0.88233882188797,0.11598298698663712,0.0016781659796833992,0.0,0.28860700875520706,0.25571790896356106,0.45567506551742554
191210,Mike Maignan,4481,France,6,237,237.0,540.0,10.611814345991561,47.552742616033754,7.682597716828128,10.856678653299586,13.29999169396822,0.734248532656036,40,0.1360544217687075,7.142857142857142,46.42857142857143,0.05392669513821602,21,14,1.2,0.03936173766851425,0.30464592576026917,0.41891106963157654,0.22447916865348816,0.012602085247635841,0.900211751461029,0.09608437120914459,0.003703915514051914,0.0,0.3440076634287834,0.237081253901124,0.41891106963157654
823622,Mikel Oyarzabal,4698,Spain,6,229,229.0,469.0,66.34934497816595,51.8296943231441,21.259064586238583,21.023417809983034,29.898694344318372,0.9205595266929771,186,0.6326530612244898,88.09523809523809,53.57142857142857,0.013586431741714478,21,14,1.2,0.08774042129516602,0.2558102011680603,0.24091970920562744,0.2964898347854614,0.11903990060091019,0.02864251844584942,0.17624971270561218,0.43640589714050293,0.3587019145488739,0.3435506224632263,0.4155297353863716,0.24091970920562744
945798,Djed Spence,4713,England,6,223,223.0,223.0,48.2914798206278,46.874439461883405,25.10159212891771,36.40433647756674,44.21951652583325,0.9590676191012332,255,0.8673469387755102,69.04761904761905,10.714285714285714,0.011032589711248875,21,14,1.2,0.3356896638870239,0.1543986201286316,0.05983588472008705,0.15349283814430237,0.29658299684524536,0.20720267295837402,0.2436552196741104,0.40927252173423767,0.13986966013908386,0.4900882840156555,0.45007583498954773,0.05983588472008705
784655,Fabián Ruiz,4698,Spain,6,220,220.0,191.0,57.70454545454545,52.00454545454546,17.637743034153857,24.827312256551203,30.454645183011746,0.9204284777417023,185,0.6292517006802721,59.523809523809526,67.85714285714286,0.013963224366307259,21,14,1.2,0.1509503722190857,0.20958055555820465,0.1509273648262024,0.32670125365257263,0.16184046864509583,0.048821259289979935,0.22705751657485962,0.5816720724105835,0.14244908094406128,0.36053092777729034,0.48854172229766846,0.1509273648262024
