target_player_id,target_player_name,candidate_player_id,candidate_player_name,position_group,target_matches_with_heatmap,candidate_matches_with_heatmap,target_heatmap_points,candidate_heatmap_points,heatmap_cosine_similarity,occupation_overlap,lateral_profile_similarity,vertical_profile_similarity,peak_zone_similarity,peak_zone_distance,entropy_similarity,heatmap_similarity_score,heatmap_similarity_rank,heatmap_cosine_similarity_pct,occupation_overlap_pct,lateral_profile_similarity_pct,vertical_profile_similarity_pct,peak_zone_similarity_pct,entropy_similarity_pct,heatmap_similarity_score_pct
1002837,Piero Hincapié,1159759,Nathaniel Brown,D,3,3,224,223,0.953964193635267,0.8406765887158799,0.9564569179905826,0.9174228548272572,0.9663282485149263,4.761904761904766,0.9944387945060187,0.9305437439936408,5,95.39641936352669,84.067658871588,95.64569179905827,91.74228548272572,96.63282485149263,99.44387945060187,93.05437439936408
1002837,Piero Hincapié,989768,Nuno Mendes,D,3,5,224,435,0.9621444785212292,0.8501489497337756,0.8996556076898458,0.9292679242570483,0.9392973867429429,8.58464589396189,0.9726952264428594,0.9295940130613491,6,96.21444785212292,85.01489497337757,89.96556076898457,92.92679242570483,93.9297386742943,97.26952264428594,92.95940130613491
1002837,Piero Hincapié,158243,Nicolás Tagliafico,D,3,5,224,205,0.9453963162843662,0.821784448364472,0.8572367719105287,0.949738886267517,0.9494923727723894,7.142857142857153,0.9641466362014005,0.9134345640815715,7,94.53963162843661,82.1784448364472,85.72367719105287,94.9738886267517,94.94923727723894,96.41466362014005,91.34345640815715
1002837,Piero Hincapié,794939,Marc Cucurella,D,3,6,224,441,0.9409310381341947,0.8180185154706181,0.9012985774546755,0.9254707041866891,0.9158206212873157,11.904761904761912,0.9771408159655116,0.9113942221879988,8,94.09310381341946,81.80185154706182,90.12985774546755,92.54707041866891,91.58206212873156,97.71408159655117,91.13942221879988
1002837,Piero Hincapié,1110369,Martin Expérience,D,3,3,224,217,0.9396805379735793,0.8153129855986638,0.9067644415230376,0.8751979918340671,0.9392973867429429,8.58464589396189,0.9874050488205393,0.9074342312204071,9,93.96805379735792,81.53129855986639,90.67644415230376,87.5197991834067,93.9297386742943,98.74050488205393,90.74342312204071
1002837,Piero Hincapié,96538,Lucas Digne,D,3,4,224,318,0.9421358761054676,0.8023456464223324,0.8260096268330581,0.9579145456671786,0.9158206212873157,11.904761904761912,0.9636109934526245,0.903901065324221,10,94.21358761054675,80.23456464223324,82.60096268330581,95.79145456671786,91.58206212873156,96.36109934526245,90.3901065324221
1006147,Anis Ben Slimane,1146018,Paul Wanner,M,3,4,132,150,0.9253731388863462,0.8077100450202856,0.9777393694410244,0.9738312311427088,0.6545567112250736,48.85305840162665,0.9807765952399257,0.9011523038288535,1,92.53731388863461,80.77100450202856,97.77393694410243,97.38312311427087,65.45567112250737,98.07765952399257,90.11523038288534
1006147,Anis Ben Slimane,331737,Youri Tielemans,M,3,5,132,405,0.929967413006574,0.8237428330247025,0.9461115074843883,0.9083506634216921,0.6964869337147152,42.9232294698094,0.9842627852824276,0.8992159761486928,2,92.9967413006574,82.37428330247025,94.61115074843883,90.83506634216921,69.64869337147151,98.42627852824276,89.92159761486927
1006147,Anis Ben Slimane,115516,Remo Freuler,M,3,6,132,469,0.9276206481785656,0.8132190603746543,0.9475237251271699,0.8664543517255359,0.7452269695353251,36.0303475010037,0.97651444153243,0.8939390144028719,3,92.76206481785655,81.32190603746542,94.75237251271699,86.64543517255359,74.5226969535325,97.651444153243,89.3939014402872
1006147,Anis Ben Slimane,791190,Rodrigo Bentancur,M,3,3,132,296,0.9171103733071387,0.8111049835039748,0.9787120553669868,0.8857078734528552,0.6969542366343369,42.85714285714285,0.9821114533870593,0.8911714607374185,4,91.71103733071388,81.11049835039748,97.87120553669868,88.57078734528552,69.69542366343369,98.21114533870593,89.11714607374185
1006147,Anis Ben Slimane,866469,Bruno Guimarães,M,3,5,132,318,0.9003127737881254,0.7981974154768352,0.9541147197701794,0.9684358405161517,0.7474618638619474,35.71428571428571,0.9826937080015534,0.8885587046112379,5,90.03127737881253,79.81974154768352,95.41147197701794,96.84358405161517,74.74618638619474,98.26937080015534,88.85587046112379
1006147,Anis Ben Slimane,1174889,Gustavo Puerta,M,3,5,132,414,0.9102080753155805,0.7956523974188804,0.890111227591258,0.8816286745607423,0.9392973867429429,8.58464589396189,0.9843223262867756,0.8875894930082523,6,91.02080753155805,79.56523974188804,89.01112275912581,88.16286745607424,93.9297386742943,98.43223262867757,88.75894930082524
1006147,Anis Ben Slimane,1023088,Brian Gutiérrez,M,3,4,132,115,0.898010698287551,0.7717842586399772,0.9645033249248306,0.9429231781923144,0.8870615121368436,15.971914124998502,0.97058579557683,0.8869872165691691,7,89.8010698287551,77.17842586399772,96.45033249248306,94.29231781923144,88.70615121368436,97.058579557683,88.69872165691692
1006147,Anis Ben Slimane,1091303,Petar Sučić,M,3,3,132,161,0.9111596023223617,0.8095361150488338,0.9045336907258233,0.916814692264499,0.6964869337147152,42.9232294698094,0.9887889925308748,0.8838856587822594,8,91.11596023223618,80.95361150488338,90.45336907258233,91.68146922644989,69.64869337147151,98.87889925308748,88.38856587822595
1006147,Anis Ben Slimane,355796,Jefferson Lerma,M,3,5,132,390,0.9038428673682606,0.7741808893950315,0.9554062281116572,0.8492141194941352,0.8785947734858861,17.16929178792375,0.9642267691210289,0.8793607234540615,9,90.38428673682606,77.41808893950315,95.54062281116572,84.92141194941351,87.85947734858861,96.42267691210289,87.93607234540615
