target_player_id,target_player_name,candidate_player_id,candidate_player_name,position_group,target_matches_with_heatmap,candidate_matches_with_heatmap,target_heatmap_points,candidate_heatmap_points,heatmap_cosine_similarity,occupation_overlap,lateral_profile_similarity,vertical_profile_similarity,peak_zone_similarity,peak_zone_distance,entropy_similarity,heatmap_similarity_score,heatmap_similarity_rank,heatmap_cosine_similarity_pct,occupation_overlap_pct,lateral_profile_similarity_pct,vertical_profile_similarity_pct,peak_zone_similarity_pct,entropy_similarity_pct,heatmap_similarity_score_pct
8959,Manuel Neuer,282073,Alexander Schlager,G,4,4,192,188,0.9699573442476758,0.8625276855141926,0.9348120903232457,0.9142355258357588,0.939297386742943,8.584645893961875,0.9458800779729785,0.936647844078373,12,96.99573442476758,86.25276855141925,93.48120903232457,91.42355258357588,93.9297386742943,94.58800779729785,93.6647844078373
8959,Manuel Neuer,125787,Camilo Vargas,G,4,5,192,254,0.9813489199770545,0.8457624872183748,0.949016177082379,0.8666076914195868,0.939297386742943,8.584645893961875,0.9636866946811735,0.9365385483536046,13,98.13489199770545,84.57624872183747,94.9016177082379,86.66076914195868,93.9297386742943,96.36866946811735,93.65385483536046
8959,Manuel Neuer,994363,Bart Verbruggen,G,4,4,192,183,0.9645528363103183,0.8585389078205921,0.9411929185373249,0.9199820748859614,0.9663282485149263,4.761904761904761,0.9609027882918239,0.9364632509019437,14,96.45528363103183,85.85389078205921,94.11929185373249,91.99820748859614,96.63282485149263,96.09027882918238,93.64632509019437
8959,Manuel Neuer,158263,Emiliano Martínez,G,4,8,192,362,0.9798831918610147,0.8552544176887275,0.9082729880090328,0.9089393593649253,0.939297386742943,8.584645893961875,0.9337142048001993,0.936364293782806,15,97.98831918610146,85.52544176887274,90.82729880090328,90.89393593649253,93.9297386742943,93.37142048001994,93.6364293782806
8959,Manuel Neuer,580226,Mory Diaw,G,4,3,192,128,0.9770087955691622,0.8473733808302337,0.9214873968674855,0.8911420546314174,0.9663282485149263,4.761904761904761,0.9469282819745779,0.9349048456249933,16,97.70087955691622,84.73733808302337,92.14873968674854,89.11420546314174,96.63282485149263,94.69282819745779,93.49048456249933
8959,Manuel Neuer,1000465,Abduvokhid Nematov,G,4,2,192,84,0.9785362074942239,0.830095374345754,0.9230189808602136,0.8741373265807716,0.9663282485149263,4.761904761904761,0.9604817597799986,0.9313433097751076,17,97.85362074942239,83.00953743457539,92.30189808602137,87.41373265807717,96.63282485149263,96.04817597799986,93.13433097751076
8959,Manuel Neuer,22209,Ørjan Nyland,G,4,5,192,273,0.9712307004774232,0.8336339946512836,0.9401208944841677,0.8770501385930471,0.9663282485149263,4.761904761904761,0.9469928943938218,0.9297253096221273,18,97.12307004774232,83.36339946512837,94.01208944841677,87.70501385930471,96.63282485149263,94.69928943938218,92.97253096221273
8959,Manuel Neuer,243609,Alisson,G,4,5,192,192,0.9713275938222402,0.8378597843691923,0.882693484677914,0.9272181224479975,0.9663282485149263,4.761904761904761,0.9419084165065141,0.9296387477486219,19,97.13275938222402,83.78597843691922,88.2693484677914,92.72181224479975,96.63282485149263,94.19084165065141,92.96387477486219
8959,Manuel Neuer,235686,Kim Seung-gyu,G,4,3,192,175,0.9668441164713472,0.8318435598833859,0.9191831657901284,0.8911071517976035,0.9663282485149263,4.761904761904761,0.9854825604867341,0.928410342421207,20,96.68441164713471,83.18435598833858,91.91831657901284,89.11071517976035,96.63282485149263,98.54825604867341,92.8410342421207
8959,Manuel Neuer,556866,Gregor Kobel,G,4,6,192,350,0.9692612493978402,0.8211896470183383,0.9536353899305636,0.8650787380774612,0.9663282485149263,4.761904761904761,0.9459909562381174,0.9263559271410426,21,96.92612493978402,82.11896470183383,95.36353899305637,86.50787380774612,96.63282485149263,94.59909562381173,92.63559271410426
8959,Manuel Neuer,991709,Orlando Gill,G,4,5,192,255,0.9605163122230744,0.8314082022711138,0.9471236785128135,0.8960098877854952,0.9663282485149263,4.761904761904761,0.9192445885980193,0.9251317950512381,22,96.05163122230745,83.14082022711138,94.71236785128136,89.60098877854952,96.63282485149263,91.92445885980193,92.51317950512382
8959,Manuel Neuer,360938,Yassine Bounou,G,4,6,192,295,0.9650646221412694,0.8212944897975953,0.9170126916192551,0.8797538052019269,0.9663282485149263,4.761904761904761,0.9460180614239458,0.9220851742092157,23,96.50646221412694,82.12944897975953,91.70126916192551,87.97538052019269,96.63282485149263,94.60180614239458,92.20851742092157
8959,Manuel Neuer,599192,Lionel Mpasi Nzau,G,4,4,192,195,0.9617031331065966,0.8123501548819336,0.9614750529130746,0.8652402354466625,0.9663282485149263,4.761904761904761,0.9410090666929242,0.9213599921260514,24,96.17031331065967,81.23501548819337,96.14750529130745,86.52402354466625,96.63282485149263,94.10090666929241,92.13599921260513
8959,Manuel Neuer,70988,Thibaut Courtois,G,4,6,192,286,0.9653138019487509,0.8178536284685033,0.9209535832978479,0.8661195962552283,0.939297386742943,8.584645893961875,0.9405248835386917,0.9189260581374655,25,96.5313801948751,81.78536284685033,92.09535832978479,86.61195962552283,93.9297386742943,94.05248835386917,91.89260581374656
8959,Manuel Neuer,197904,Max Crocombe,G,4,3,192,157,0.9619815987893545,0.8089405233040003,0.9176837009060838,0.8628980896788591,0.9663282485149263,4.761904761904761,0.9290714308947366,0.9156070670844547,26,96.19815987893546,80.89405233040003,91.76837009060837,86.2898089678859,96.63282485149263,92.90714308947366,91.56070670844547
8959,Manuel Neuer,927366,Matěj Kovář,G,4,3,192,141,0.9573533073441667,0.8056161155987112,0.9048700904421982,0.8722202440725958,0.9663282485149263,4.761904761904761,0.9568313267651094,0.9136668890073067,27,95.73533073441666,80.56161155987111,90.48700904421982,87.22202440725958,96.63282485149263,95.68313267651094,91.36668890073068
8959,Manuel Neuer,22596,Kristoffer Nordfeldt,G,4,2,192,85,0.9605661483316356,0.7999798024833567,0.8951430301421834,0.869379638087447,0.9663282485149263,4.761904761904761,0.9644215117038207,0.9132687894963897,28,96.05661483316355,79.99798024833567,89.51430301421834,86.9379638087447,96.63282485149263,96.44215117038208,91.32687894963897
8959,Manuel Neuer,828294,Yazeed Abu Laila,G,4,3,192,110,0.964313877360782,0.7914479853057389,0.9138679519071913,0.8404197667341143,0.9663282485149263,4.761904761904761,0.9526105652425882,0.9118222482935451,29,96.4313877360782,79.1447985305739,91.38679519071913,84.04197667341144,96.63282485149263,95.26105652425882,91.18222482935451
